flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P1300087,/share-house-sydney-mascot-2020-P1300087,Mascot,Sydney,255,False,1,Flatshare,3,2,4,04-02-2023
P1302851,/share-house-sydney-ashfield-2131-P1302851,Ashfield,Sydney,425,True,2,Flatshare,2,1,3,04-02-2023
P1300282,/share-house-sydney-bondi-2026-P1300282,Bondi,Sydney,700,False,1,Flatshare,2,1,2,04-02-2023
P1206920,/share-house-sydney-2000-P1206920,Sydney,Sydney,340,False,1,Flatshare,2,1,1,04-02-2023
P1298412,/share-house-sydney-sydney-olympic-park-2127-P1298412,Sydney Olympic Park,Sydney,485,True,3,Flatshare,3,2,3,04-02-2023
P1300264,/share-house-sydney-west-ryde-2114-P1300264,West Ryde,Sydney,290,False,1,Share House,2,1,1,04-02-2023
P1105374,/share-house-sydney-2000-P1105374,Sydney,Sydney,850,True,1,Flatshare,2,2,1,04-02-2023
P1302542,/share-house-sydney-kingswood-2747-P1302542,Kingswood,Sydney,290,False,1,Flatshare,2,2,2,04-02-2023
P1108142,/share-house-sydney-newtown-2042-P1108142,Newtown,Sydney,255,False,1,Share House,3,2,4,04-02-2023
P1152820,/share-house-sydney-hornsby-2077-P1152820,Hornsby,Sydney,300,True,1,Flatshare,2,1,2,04-02-2023
P1047622,/share-house-sydney-lane-cove-north-2066-P1047622,Lane Cove North,Sydney,350,True,1,Flatshare,2,1,3,04-02-2023
P1161314,/share-house-sydney-glenfield-2167-P1161314,Glenfield,Sydney,250,True,1,Share House,5,2,4,04-02-2023
P704156,/share-house-sydney-seven-hills-2147-P704156,Seven Hills,Sydney,250,True,1,Share House,4,2,4,04-02-2023
P929206,/share-house-sydney-chatswood-2067-P929206,Chatswood,Sydney,450,True,1,Share House,5,2,5,04-02-2023
P866731,/student-accommodation-sydney-mcmahons-point-2060-P866731,McMahons Point,Sydney,450,True,1,Student Accommodation,6,4,7,04-02-2023
P1278648,/share-house-sydney-forest-lodge-2037-P1278648,Forest Lodge,Sydney,550,True,3,Flatshare,6,4,7,04-02-2023
P1297285,/share-house-sydney-newtown-2042-P1297285,Newtown,Sydney,290,False,1,Flatshare,2,1,2,04-02-2023
P1200652,/share-house-sydney-sydney-olympic-park-2127-P1200652,Sydney Olympic Park,Sydney,390,False,1,Flatshare,2,2,1,04-02-2023
P1220717,/share-house-sydney-dee-why-2099-P1220717,Dee Why,Sydney,300,False,1,Flatshare,2,1,1,04-02-2023
P1296008,/share-house-sydney-wentworthville-2145-P1296008,Wentworthville,Sydney,330,True,2,Flatshare,2,2,2,04-02-2023
P1218041,/share-house-sydney-glen-alpine-2560-P1218041,Glen Alpine,Sydney,150,False,1,Share House,4,3,1,04-02-2023
P1207745,/share-house-sydney-sutherland-2232-P1207745,Sutherland,Sydney,300,True,1,Flatshare,2,1,1,04-02-2023
P1302804,/share-house-sydney-mount-druitt-2770-P1302804,Mount Druitt,Sydney,250,False,1,Flatshare,2,1,1,04-02-2023
P1299623,/share-house-sydney-roseville-2069-P1299623,Roseville,Sydney,395,True,1,Share House,2,1,1,04-02-2023
P1140239,/share-house-sydney-millers-point-2000-P1140239,Millers Point,Sydney,490,True,1,Share House,6,4,5,04-02-2023
P1302761,/share-house-sydney-north-ryde-2113-P1302761,North Ryde,Sydney,450,True,1,Share House,3,3,2,04-02-2023
P1298922,/share-house-sydney-baulkham-hills-2153-P1298922,Baulkham Hills,Sydney,260,False,1,Flatshare,2,2,1,04-02-2023
P1300413,/share-house-sydney-petersham-2049-P1300413,Petersham,Sydney,460,True,1,Flatshare,2,2,2,04-02-2023
P1302689,/share-house-sydney-parramatta-2150-P1302689,Parramatta,Sydney,350,False,1,Flatshare,2,2,1,04-02-2023
P584052,/share-house-sydney-pyrmont-2009-P584052,Pyrmont,Sydney,270,True,1,Flatshare,5,1,5,04-02-2023
P1140238,/share-house-sydney-millers-point-2000-P1140238,Millers Point,Sydney,265,True,1,Share House,6,4,6,04-02-2023
P1302732,/1-bed-sydney-redfern-2016-P1302732,Redfern,Sydney,600,True,1,Bed for rent,1,1,0,04-02-2023
P1126255,/share-house-sydney-lidcombe-2141-P1126255,Lidcombe,Sydney,415,True,2,Flatshare,3,2,2,04-02-2023
P1300263,/share-house-sydney-manly-2095-P1300263,Manly,Sydney,600,True,1,Flatshare,2,1,1,04-02-2023
P1174895,/share-house-sydney-homebush-west-2140-P1174895,Homebush West,Sydney,330,False,1,Share House,2,2,1,04-02-2023
P755343,/share-house-sydney-coogee-2034-P755343,Coogee,Sydney,280,False,1,Flatshare,2,1,1,04-02-2023
