flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P1447717,/share-house-sydney-rosebery-2018-P1447717,Rosebery,Sydney,365,False,1,Flatshare,2,1,2,11-11-2023
P672010,/share-house-sydney-rhodes-2138-P672010,Rhodes,Sydney,410,False,1,Flatshare,2,2,1,11-11-2023
P1019497,/share-house-sydney-roseville-2069-P1019497,Roseville,Sydney,350,False,1,Share House,3,1,4,11-11-2023
P1452435,/granny-flat-sydney-epping-2121-P1452435,Epping,Sydney,350,True,1,Granny Flat for rent,1,1,0,11-11-2023
P677128,/granny-flat-sydney-kingsford-2032-P677128,Kingsford,Sydney,600,False,1,Granny Flat for rent,1,1,0,11-11-2023
P1406981,/share-house-sydney-2000-P1406981,Sydney,Sydney,475,True,2,Share House,2,2,3,11-11-2023
P1066468,/share-house-sydney-dee-why-2099-P1066468,Dee Why,Sydney,260,False,1,Share House,4,2,2,11-11-2023
P1451606,/share-house-sydney-coogee-2034-P1451606,Coogee,Sydney,385,True,1,Flatshare,2,1,2,11-11-2023
P704094,/share-house-sydney-rockdale-2216-P704094,Rockdale,Sydney,350,True,1,Flatshare,3,2,1,11-11-2023
P905400,/share-house-sydney-granville-2142-P905400,Granville,Sydney,450,True,1,Flatshare,2,2,1,11-11-2023
P1403851,/share-house-sydney-chippendale-2008-P1403851,Chippendale,Sydney,430,True,2,Share House,6,3,7,11-11-2023
P1437514,/share-house-sydney-burwood-2134-P1437514,Burwood,Sydney,450,True,1,Flatshare,2,2,3,11-11-2023
P864341,/share-house-sydney-oran-park-2570-P864341,Oran Park,Sydney,230,True,1,Share House,5,3,5,11-11-2023
P1455585,/share-house-sydney-wollstonecraft-2065-P1455585,Wollstonecraft,Sydney,310,False,1,Share House,3,2,3,11-11-2023
P1455559,/share-house-sydney-chatswood-2067-P1455559,Chatswood,Sydney,395,True,1,Flatshare,3,3,3,11-11-2023
P1455588,/share-house-sydney-arncliffe-2205-P1455588,Arncliffe,Sydney,420,False,1,Flatshare,2,2,2,11-11-2023
P1270915,/share-house-sydney-killara-2071-P1270915,Killara,Sydney,260,False,1,Share House,5,2,5,11-11-2023
P1452856,/homestay-sydney-west-pymble-2073-P1452856,West Pymble,Sydney,250,True,1,Homestay,4,3,3,11-11-2023
P931819,/share-house-sydney-north-sydney-2060-P931819,North Sydney,Sydney,500,False,1,Flatshare,2,2,2,11-11-2023
P1455371,/share-house-sydney-rosemeadow-2560-P1455371,Rosemeadow,Sydney,280,True,1,Share House,3,1,2,11-11-2023
P393098,/share-house-sydney-petersham-2049-P393098,Petersham,Sydney,295,True,1,Flatshare,3,1,3,11-11-2023
P1452456,/share-house-sydney-castle-hill-2154-P1452456,Castle Hill,Sydney,300,True,1,Share House,3,2,4,11-11-2023
P443625,/share-house-sydney-forest-lodge-2037-P443625,Forest Lodge,Sydney,420,False,1,Flatshare,3,2,3,11-11-2023
P1455582,/share-house-sydney-petersham-2049-P1455582,Petersham,Sydney,650,True,1,Share House,5,2,4,11-11-2023
