flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P1278886,/share-house-sydney-eastlakes-2018-P1278886,Eastlakes,Sydney,280,False,1,Share House,3,1,2,24-12-2022
P437920,/studio-sydney-marsfield-2122-P437920,Marsfield,Sydney,500,True,1,Studio for rent,1,1,0,24-12-2022
P542206,/share-house-sydney-paddington-2021-P542206,Paddington,Sydney,310,True,1,Flatshare,4,2,2,24-12-2022
P1278372,/share-house-sydney-2000-P1278372,Sydney,Sydney,450,False,1,Flatshare,3,2,4,24-12-2022
P1213742,/share-house-sydney-sydney-olympic-park-2127-P1213742,Sydney Olympic Park,Sydney,450,True,2,Flatshare,3,2,3,24-12-2022
P1062873,/share-house-sydney-sydney-olympic-park-2127-P1062873,Sydney Olympic Park,Sydney,500,True,1,Flatshare,3,2,3,24-12-2022
P1011595,/share-house-sydney-lane-cove-2066-P1011595,Lane Cove,Sydney,300,True,1,Flatshare,3,2,2,24-12-2022
P1281112,/share-house-sydney-vaucluse-2030-P1281112,Vaucluse,Sydney,550,True,1,Flatshare,2,2,1,24-12-2022
P1281107,/share-house-sydney-dee-why-2099-P1281107,Dee Why,Sydney,350,True,1,Flatshare,2,1,1,24-12-2022
P196837,/share-house-sydney-the-ponds-2769-P196837,The Ponds,Sydney,172,True,2,Share House,5,3,4,24-12-2022
P1281095,/share-house-sydney-merrylands-2160-P1281095,Merrylands,Sydney,220,True,1,Flatshare,3,2,3,24-12-2022
P1246134,/homestay-sydney-padstow-2211-P1246134,Padstow,Sydney,290,True,1,Homestay,2,1,1,24-12-2022
P1280099,/share-house-sydney-north-bondi-2026-P1280099,North Bondi,Sydney,500,True,1,Flatshare,3,1,4,24-12-2022
P1221020,/share-house-sydney-kensington-2033-P1221020,Kensington,Sydney,320,True,1,Flatshare,2,1,2,24-12-2022
P1077199,/studio-sydney-paddington-2021-P1077199,Paddington,Sydney,420,True,1,Studio for rent,1,1,0,24-12-2022
P1160954,/studio-sydney-surry-hills-2010-P1160954,Surry Hills,Sydney,485,True,1,Studio for rent,1,1,0,24-12-2022
P1242990,/share-house-sydney-ashfield-2131-P1242990,Ashfield,Sydney,300,True,1,Share House,2,1,2,24-12-2022
P1237935,/share-house-sydney-fairlight-2094-P1237935,Fairlight,Sydney,350,False,1,Share House,2,1,1,24-12-2022
P998864,/share-house-sydney-lindfield-2070-P998864,Lindfield,Sydney,235,False,1,Flatshare,3,2,3,24-12-2022
P1246990,/share-house-sydney-belmore-2192-P1246990,Belmore,Sydney,220,True,1,Share House,4,2,4,24-12-2022
P1229002,/share-house-sydney-forest-lodge-2037-P1229002,Forest Lodge,Sydney,365,True,2,Share House,4,1,4,24-12-2022
