flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P1402727,/share-house-sydney-ultimo-2007-P1402727,Ultimo,Sydney,150,True,1,Share House,5,1,7,29-07-2023
P1381031,/share-house-sydney-wentworth-point-2127-P1381031,Wentworth Point,Sydney,380,True,1,Flatshare,2,2,1,29-07-2023
P1370527,/share-house-sydney-annandale-2038-P1370527,Annandale,Sydney,360,False,1,Flatshare,3,2,3,29-07-2023
P1383291,/share-house-sydney-telopea-2117-P1383291,Telopea,Sydney,300,True,1,Share House,3,2,3,29-07-2023
P1117152,/whole-property-sydney-epping-2121-P1117152,Epping,Sydney,385,True,2,Whole Property for rent,2,2,0,29-07-2023
P1297066,/share-house-sydney-rose-bay-2029-P1297066,Rose Bay,Sydney,450,True,1,Flatshare,2,1,2,29-07-2023
P1402736,/whole-property-sydney-chatswood-2067-P1402736,Chatswood,Sydney,820,False,2,Whole Property for rent,2,1,0,29-07-2023
P1351270,/student-accommodation-sydney-rosebery-2018-P1351270,Rosebery,Sydney,510,True,1,Student Accommodation,2,2,2,29-07-2023
P1402740,/share-house-sydney-wollstonecraft-2065-P1402740,Wollstonecraft,Sydney,375,False,1,Flatshare,2,1,3,29-07-2023
P1402709,/share-house-sydney-north-ryde-2113-P1402709,North Ryde,Sydney,350,True,1,Share House,2,1,1,29-07-2023
P1383053,/share-house-sydney-kingsford-2032-P1383053,Kingsford,Sydney,300,False,2,Share House,4,2,4,29-07-2023
P1401846,/share-house-sydney-beecroft-2119-P1401846,Beecroft,Sydney,400,False,1,Share House,2,1,1,29-07-2023
P1350309,/studio-sydney-mosman-2088-P1350309,Mosman,Sydney,850,True,1,Studio for rent,1,1,0,29-07-2023
P933240,/share-house-sydney-surry-hills-2010-P933240,Surry Hills,Sydney,360,True,1,Share House,4,3,4,29-07-2023
P1093004,/studio-sydney-darlinghurst-2010-P1093004,Darlinghurst,Sydney,385,True,1,Studio for rent,1,1,0,29-07-2023
P378414,/share-house-sydney-castle-hill-2154-P378414,Castle Hill,Sydney,270,True,1,Share House,4,3,3,29-07-2023
P1386054,/share-house-sydney-coogee-2034-P1386054,Coogee,Sydney,349,False,1,Flatshare,2,1,2,29-07-2023
P1402484,/share-house-sydney-kensington-2033-P1402484,Kensington,Sydney,320,False,1,Flatshare,2,1,1,29-07-2023
P1307065,/share-house-sydney-marrickville-2204-P1307065,Marrickville,Sydney,400,True,1,Share House,2,2,2,29-07-2023
P1116910,/share-house-sydney-coogee-2034-P1116910,Coogee,Sydney,350,False,1,Flatshare,2,1,2,29-07-2023
P1401631,/granny-flat-sydney-cobbitty-2570-P1401631,Cobbitty,Sydney,420,False,1,Granny Flat for rent,1,1,0,29-07-2023
P1260125,/homestay-sydney-lilyfield-2040-P1260125,Lilyfield,Sydney,480,True,1,Homestay,1,1,1,29-07-2023
P1388678,/share-house-sydney-double-bay-2028-P1388678,Double Bay,Sydney,400,False,1,Flatshare,3,2,3,29-07-2023
P801237,/share-house-sydney-campsie-2194-P801237,Campsie,Sydney,280,False,1,Flatshare,2,1,2,29-07-2023
P1398461,/share-house-sydney-liverpool-2170-P1398461,Liverpool,Sydney,250,True,1,Share House,3,1,3,29-07-2023
P1049407,/share-house-sydney-north-parramatta-2151-P1049407,North Parramatta,Sydney,350,True,1,Flatshare,3,2,3,29-07-2023
P1400679,/share-house-sydney-marsfield-2122-P1400679,Marsfield,Sydney,280,False,1,Share House,2,2,2,29-07-2023
P1351234,/share-house-sydney-melrose-park-2114-P1351234,Melrose Park,Sydney,250,True,1,Flatshare,3,2,3,29-07-2023
P1311905,/share-house-sydney-kensington-2033-P1311905,Kensington,Sydney,370,True,1,Flatshare,2,1,2,29-07-2023
P1300231,/share-house-sydney-waterloo-2017-P1300231,Waterloo,Sydney,500,False,1,Share House,3,3,3,29-07-2023
P1130205,/share-house-sydney-bondi-beach-2026-P1130205,Bondi Beach,Sydney,450,False,1,Flatshare,2,1,2,29-07-2023
P1400255,/share-house-sydney-moorebank-2170-P1400255,Moorebank,Sydney,275,True,2,Share House,6,4,3,29-07-2023
P458345,/studio-sydney-waverley-2024-P458345,Waverley,Sydney,425,True,1,Studio for rent,1,1,0,29-07-2023
P1402715,/share-house-sydney-woollahra-2025-P1402715,Woollahra,Sydney,475,False,1,Share House,3,4,3,29-07-2023
P1402696,/share-house-sydney-bondi-2026-P1402696,Bondi,Sydney,425,True,1,Flatshare,2,1,1,29-07-2023
P1303650,/share-house-sydney-earlwood-2206-P1303650,Earlwood,Sydney,550,True,1,Share House,3,2,4,29-07-2023
P1291084,/share-house-sydney-kensington-2033-P1291084,Kensington,Sydney,400,True,1,Flatshare,2,1,2,29-07-2023
P1250978,/share-house-sydney-woollahra-2025-P1250978,Woollahra,Sydney,375,False,1,Share House,3,2,3,29-07-2023
P1241392,/share-house-sydney-bondi-beach-2026-P1241392,Bondi Beach,Sydney,475,True,1,Flatshare,2,1,3,29-07-2023
P1353354,/share-house-sydney-redfern-2016-P1353354,Redfern,Sydney,515,True,3,Flatshare,3,2,3,29-07-2023
P1383889,/share-house-sydney-sydney-olympic-park-2127-P1383889,Sydney Olympic Park,Sydney,425,True,2,Flatshare,3,2,3,29-07-2023
P1134758,/share-house-sydney-bondi-junction-2022-P1134758,Bondi Junction,Sydney,352,False,6,Share House,6,3,4,29-07-2023
P148776,/share-house-sydney-camperdown-2050-P148776,Camperdown,Sydney,347,False,5,Share House,6,4,7,29-07-2023
P1219548,/share-house-sydney-ultimo-2007-P1219548,Ultimo,Sydney,650,True,1,Flatshare,2,2,2,29-07-2023
P1400167,/share-house-sydney-newtown-2042-P1400167,Newtown,Sydney,425,True,1,Share House,5,2,5,29-07-2023
P1401941,/share-house-sydney-macquarie-park-2113-P1401941,Macquarie Park,Sydney,380,False,1,Flatshare,2,1,2,29-07-2023
P1391508,/share-house-sydney-newtown-2042-P1391508,Newtown,Sydney,399,True,1,Share House,3,2,2,29-07-2023
P1302372,/share-house-sydney-manly-2095-P1302372,Manly,Sydney,375,False,1,Flatshare,2,1,1,29-07-2023
P1306201,/share-house-sydney-ultimo-2007-P1306201,Ultimo,Sydney,360,True,1,Share House,6,4,5,29-07-2023
P1093003,/studio-sydney-darlinghurst-2010-P1093003,Darlinghurst,Sydney,385,True,1,Studio for rent,1,1,0,29-07-2023
P377733,/share-house-sydney-marsfield-2122-P377733,Marsfield,Sydney,270,True,1,Share House,4,2,4,29-07-2023
P1402688,/share-house-sydney-sans-souci-2219-P1402688,Sans Souci,Sydney,350,True,1,Flatshare,2,1,1,29-07-2023
P1402574,/share-house-sydney-macquarie-park-2113-P1402574,Macquarie Park,Sydney,400,True,1,Flatshare,2,2,2,29-07-2023
