flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P930262,/share-house-sydney-rosebery-2018-P930262,Rosebery,Sydney,350,False,1,Share House,2,1,2,25-11-2023
P1353336,/share-house-sydney-2000-P1353336,Sydney,Sydney,950,False,1,Flatshare,2,2,1,25-11-2023
P1004509,/share-house-sydney-2000-P1004509,Sydney,Sydney,650,True,1,Flatshare,3,2,4,25-11-2023
P1457559,/whole-property-sydney-waterloo-2017-P1457559,Waterloo,Sydney,500,True,2,Whole Property for rent,2,3,0,25-11-2023
P1292917,/share-house-sydney-sydney-olympic-park-2127-P1292917,Sydney Olympic Park,Sydney,400,False,1,Flatshare,2,2,3,25-11-2023
P1396094,/share-house-sydney-ultimo-2007-P1396094,Ultimo,Sydney,315,True,1,Flatshare,2,2,4,25-11-2023
P1463359,/share-house-sydney-camperdown-2050-P1463359,Camperdown,Sydney,600,False,1,Flatshare,2,2,2,25-11-2023
P1459689,/share-house-sydney-chatswood-2067-P1459689,Chatswood,Sydney,460,True,1,Flatshare,3,2,2,25-11-2023
P1463346,/share-house-sydney-kensington-2033-P1463346,Kensington,Sydney,380,False,1,Flatshare,2,1,3,25-11-2023
P1381416,/studio-sydney-bondi-beach-2026-P1381416,Bondi Beach,Sydney,1200,True,1,Studio for rent,1,1,0,25-11-2023
P905400,/share-house-sydney-granville-2142-P905400,Granville,Sydney,400,True,1,Flatshare,2,2,1,25-11-2023
P1350075,/share-house-sydney-willoughby-2068-P1350075,Willoughby,Sydney,290,True,1,Share House,3,1,3,25-11-2023
P1452781,/share-house-sydney-wilberforce-2756-P1452781,Wilberforce,Sydney,230,True,1,Share House,2,1,2,25-11-2023
P366922,/share-house-sydney-wilberforce-2756-P366922,Wilberforce,Sydney,200,True,1,Share House,5,2,4,25-11-2023
P1351234,/share-house-sydney-melrose-park-2114-P1351234,Melrose Park,Sydney,250,True,1,Flatshare,3,2,3,25-11-2023
P1462847,/share-house-sydney-north-bondi-2026-P1462847,North Bondi,Sydney,380,True,1,Flatshare,3,1,3,25-11-2023
P1463340,/whole-property-sydney-kensington-2033-P1463340,Kensington,Sydney,850,True,2,Whole Property for rent,2,2,0,25-11-2023
P1463343,/share-house-sydney-eastwood-2122-P1463343,Eastwood,Sydney,250,False,1,Share House,2,1,1,25-11-2023
P1455184,/share-house-sydney-pagewood-2035-P1455184,Pagewood,Sydney,425,False,1,Flatshare,2,2,2,25-11-2023
P1405362,/share-house-sydney-manly-vale-2093-P1405362,Manly Vale,Sydney,650,True,1,Flatshare,2,2,1,25-11-2023
P1419960,/share-house-sydney-marsfield-2122-P1419960,Marsfield,Sydney,480,True,1,Share House,5,4,5,25-11-2023
P1164120,/share-house-sydney-2000-P1164120,Sydney,Sydney,450,True,1,Flatshare,2,1,2,25-11-2023
P1457959,/share-house-sydney-west-ryde-2114-P1457959,West Ryde,Sydney,360,True,1,Share House,4,3,3,25-11-2023
P1463331,/share-house-sydney-leichhardt-2040-P1463331,Leichhardt,Sydney,450,False,1,Share House,2,2,2,25-11-2023
P1462334,/share-house-sydney-westmead-2145-P1462334,Westmead,Sydney,400,True,1,Flatshare,2,1,2,25-11-2023
P672010,/share-house-sydney-rhodes-2138-P672010,Rhodes,Sydney,410,False,1,Flatshare,2,2,1,25-11-2023
P1462107,/share-house-sydney-north-willoughby-2068-P1462107,North Willoughby,Sydney,350,True,1,Flatshare,3,1,3,25-11-2023
