flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P1351234,/share-house-sydney-melrose-park-2114-P1351234,Melrose Park,Sydney,250,True,1,Flatshare,3,2,3,27-05-2023
P1353888,/share-house-sydney-north-sydney-2060-P1353888,North Sydney,Sydney,450,True,1,Flatshare,2,2,2,27-05-2023
P1107829,/share-house-sydney-bellevue-hill-2023-P1107829,Bellevue Hill,Sydney,600,True,1,Flatshare,3,1,2,27-05-2023
P1358917,/share-house-sydney-ryde-2112-P1358917,Ryde,Sydney,275,True,2,Flatshare,3,2,4,27-05-2023
P1232541,/share-house-sydney-bondi-beach-2026-P1232541,Bondi Beach,Sydney,500,True,1,Flatshare,2,1,2,27-05-2023
P1360810,/share-house-sydney-lidcombe-2141-P1360810,Lidcombe,Sydney,330,False,1,Share House,5,4,5,27-05-2023
P1365960,/share-house-sydney-bondi-beach-2026-P1365960,Bondi Beach,Sydney,475,True,2,Flatshare,3,2,1,27-05-2023
P1207156,/share-house-sydney-newport-2106-P1207156,Newport,Sydney,195,False,1,Flatshare,2,1,1,27-05-2023
P1348737,/share-house-sydney-macquarie-park-2113-P1348737,Macquarie Park,Sydney,365,False,1,Flatshare,2,1,1,27-05-2023
P1365886,/share-house-sydney-pyrmont-2009-P1365886,Pyrmont,Sydney,330,True,1,Share House,2,2,6,27-05-2023
P1316025,/share-house-sydney-liverpool-2170-P1316025,Liverpool,Sydney,250,False,1,Flatshare,2,2,1,27-05-2023
P1173847,/share-house-sydney-pyrmont-2009-P1173847,Pyrmont,Sydney,312,True,2,Share House,5,4,5,27-05-2023
P1363120,/share-house-sydney-pyrmont-2009-P1363120,Pyrmont,Sydney,312,True,2,Share House,5,4,5,27-05-2023
P527581,/share-house-sydney-palm-beach-2108-P527581,Palm Beach,Sydney,265,True,1,Share House,3,2,3,27-05-2023
P1365030,/1-bed-sydney-elizabeth-bay-2011-P1365030,Elizabeth Bay,Sydney,750,True,1,Bed for rent,1,1,0,27-05-2023
P1165521,/share-house-sydney-redfern-2016-P1165521,Redfern,Sydney,540,False,1,Flatshare,2,2,3,27-05-2023
P424479,/share-house-sydney-hornsby-2077-P424479,Hornsby,Sydney,330,True,1,Share House,4,2,4,27-05-2023
P1364566,/share-house-sydney-bondi-junction-2022-P1364566,Bondi Junction,Sydney,480,True,1,Flatshare,2,1,2,27-05-2023
P1365416,/share-house-sydney-wentworth-point-2127-P1365416,Wentworth Point,Sydney,450,True,1,Flatshare,2,2,3,27-05-2023
P1365529,/1-bed-sydney-randwick-2031-P1365529,Randwick,Sydney,670,True,1,Bed for rent,1,1,0,27-05-2023
P1351760,/share-house-sydney-malabar-2036-P1351760,Malabar,Sydney,300,False,1,Share House,5,3,5,27-05-2023
P1240205,/share-house-sydney-bondi-beach-2026-P1240205,Bondi Beach,Sydney,350,True,1,Flatshare,2,1,2,27-05-2023
P1365206,/share-house-sydney-lane-cove-north-2066-P1365206,Lane Cove North,Sydney,380,True,1,Share House,4,1,1,27-05-2023
P941496,/share-house-sydney-chippendale-2008-P941496,Chippendale,Sydney,320,True,1,Share House,6,4,7,27-05-2023
P1366325,/share-house-sydney-darling-point-2027-P1366325,Darling Point,Sydney,400,True,1,Flatshare,2,1,2,27-05-2023
P1352378,/share-house-sydney-north-strathfield-2137-P1352378,North Strathfield,Sydney,200,False,1,Flatshare,3,2,2,27-05-2023
P1366317,/share-house-sydney-redfern-2016-P1366317,Redfern,Sydney,500,False,1,Share House,2,2,1,27-05-2023
P1235546,/share-house-sydney-bondi-2026-P1235546,Bondi,Sydney,500,True,1,Flatshare,2,1,2,27-05-2023
P970121,/share-house-sydney-narraweena-2099-P970121,Narraweena,Sydney,400,True,1,Share House,3,1,3,27-05-2023
P1366173,/share-house-sydney-balmain-2041-P1366173,Balmain,Sydney,235,False,1,Share House,4,1,4,27-05-2023
P437920,/studio-sydney-marsfield-2122-P437920,Marsfield,Sydney,580,True,1,Studio for rent,1,1,0,27-05-2023
P1359266,/share-house-sydney-campsie-2194-P1359266,Campsie,Sydney,400,True,1,Flatshare,2,2,2,27-05-2023
P1366306,/share-house-sydney-bondi-beach-2026-P1366306,Bondi Beach,Sydney,400,True,1,Flatshare,2,1,1,27-05-2023
