flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P1176486,/share-house-sydney-pyrmont-2009-P1176486,Pyrmont,Sydney,455,False,2,Share House,3,2,3,24-06-2023
P1308830,/share-house-sydney-eastgardens-2036-P1308830,Eastgardens,Sydney,400,False,1,Flatshare,2,2,2,24-06-2023
P1381546,/share-house-sydney-mascot-2020-P1381546,Mascot,Sydney,400,False,1,Flatshare,2,2,1,24-06-2023
P1383257,/share-house-sydney-maroubra-2035-P1383257,Maroubra,Sydney,500,False,2,Flatshare,3,2,4,24-06-2023
P723531,/share-house-sydney-fairlight-2094-P723531,Fairlight,Sydney,350,False,1,Flatshare,2,1,2,24-06-2023
P1360015,/1-bed-sydney-mcmahons-point-2060-P1360015,McMahons Point,Sydney,850,True,1,Bed for rent,1,1,0,24-06-2023
P503981,/share-house-sydney-regents-park-2143-P503981,Regents Park,Sydney,245,True,1,Flatshare,3,2,2,24-06-2023
P1383244,/share-house-sydney-carlingford-2118-P1383244,Carlingford,Sydney,350,False,1,Flatshare,2,2,2,24-06-2023
P1377821,/share-house-sydney-parramatta-2150-P1377821,Parramatta,Sydney,390,False,1,Flatshare,2,2,2,24-06-2023
P1157067,/share-house-sydney-mascot-2020-P1157067,Mascot,Sydney,590,False,1,Share House,2,1,1,24-06-2023
P1374914,/share-house-sydney-crows-nest-2065-P1374914,Crows Nest,Sydney,350,True,1,Flatshare,2,1,2,24-06-2023
P1269313,/share-house-sydney-randwick-2031-P1269313,Randwick,Sydney,500,True,1,Flatshare,2,1,2,24-06-2023
P1372300,/student-accommodation-sydney-zetland-2017-P1372300,Zetland,Sydney,350,False,1,Student Accommodation,2,2,2,24-06-2023
P1365407,/share-house-sydney-hobartville-2753-P1365407,Hobartville,Sydney,280,True,1,Share House,4,1,2,24-06-2023
P1372086,/share-house-sydney-blacktown-2148-P1372086,Blacktown,Sydney,260,False,1,Flatshare,2,2,2,24-06-2023
P1383240,/1-bed-sydney-rosebery-2018-P1383240,Rosebery,Sydney,750,True,1,Bed for rent,1,1,0,24-06-2023
P1382907,/share-house-sydney-epping-2121-P1382907,Epping,Sydney,295,True,1,Share House,5,2,5,24-06-2023
P1178288,/share-house-sydney-westmead-2145-P1178288,Westmead,Sydney,335,True,1,Share House,3,3,4,24-06-2023
P1358436,/share-house-sydney-st-peters-2044-P1358436,St Peters,Sydney,350,False,1,Share House,4,2,4,24-06-2023
P1297066,/share-house-sydney-rose-bay-2029-P1297066,Rose Bay,Sydney,460,True,1,Flatshare,2,1,2,24-06-2023
P1360994,/share-house-sydney-croydon-2132-P1360994,Croydon,Sydney,330,False,1,Share House,3,2,2,24-06-2023
P1256924,/share-house-sydney-mascot-2020-P1256924,Mascot,Sydney,600,True,1,Flatshare,3,2,2,24-06-2023
P1364667,/share-house-sydney-edgecliff-2027-P1364667,Edgecliff,Sydney,407,True,2,Flatshare,2,1,2,24-06-2023
P1382093,/share-house-sydney-kensington-2033-P1382093,Kensington,Sydney,325,False,1,Flatshare,2,1,1,24-06-2023
P1081744,/share-house-sydney-chippendale-2008-P1081744,Chippendale,Sydney,340,True,1,Share House,4,2,4,24-06-2023
P258221,/share-house-sydney-matraville-2036-P258221,Matraville,Sydney,285,True,1,Share House,4,3,3,24-06-2023
P1379061,/share-house-sydney-maroubra-2035-P1379061,Maroubra,Sydney,390,True,1,Flatshare,2,1,1,24-06-2023
P1133629,/share-house-sydney-rosebery-2018-P1133629,Rosebery,Sydney,325,True,2,Share House,3,1,3,24-06-2023
P1383226,/share-house-sydney-beaumont-hills-2155-P1383226,Beaumont Hills,Sydney,350,True,1,Share House,4,2,3,24-06-2023
P1380520,/share-house-sydney-bondi-beach-2026-P1380520,Bondi Beach,Sydney,380,True,1,Flatshare,2,1,1,24-06-2023
P1375554,/share-house-sydney-hillsdale-2036-P1375554,Hillsdale,Sydney,300,True,1,Flatshare,3,1,2,24-06-2023
P1382555,/share-house-sydney-paddington-2021-P1382555,Paddington,Sydney,340,False,1,Share House,4,3,4,24-06-2023
P1383193,/share-house-sydney-woolloomooloo-2011-P1383193,Woolloomooloo,Sydney,430,False,1,Flatshare,2,2,2,24-06-2023
P1041780,/share-house-sydney-kingsford-2032-P1041780,Kingsford,Sydney,325,False,1,Share House,4,1,4,24-06-2023
P1375917,/share-house-sydney-randwick-2031-P1375917,Randwick,Sydney,425,False,1,Flatshare,3,2,2,24-06-2023
P1380531,/share-house-sydney-castle-hill-2154-P1380531,Castle Hill,Sydney,290,False,1,Share House,5,4,5,24-06-2023
P1375090,/share-house-sydney-lane-cove-west-2066-P1375090,Lane Cove West,Sydney,450,True,1,Flatshare,3,2,3,24-06-2023
P1379171,/homestay-sydney-ingleside-2101-P1379171,Ingleside,Sydney,380,True,1,Homestay,6,4,6,24-06-2023
P1382640,/studio-sydney-millers-point-2000-P1382640,Millers Point,Sydney,620,True,1,Studio for rent,1,1,0,24-06-2023
P437920,/studio-sydney-marsfield-2122-P437920,Marsfield,Sydney,560,True,1,Studio for rent,1,1,0,24-06-2023
P1383177,/share-house-sydney-elizabeth-bay-2011-P1383177,Elizabeth Bay,Sydney,410,False,1,Flatshare,2,1,2,24-06-2023
P1383206,/share-house-sydney-st-peters-2044-P1383206,St Peters,Sydney,230,False,1,Share House,3,2,3,24-06-2023
P1364049,/share-house-sydney-redfern-2016-P1364049,Redfern,Sydney,360,False,1,Share House,2,1,1,24-06-2023
P413971,/share-house-sydney-chippendale-2008-P413971,Chippendale,Sydney,410,True,1,Share House,6,2,6,24-06-2023
P1383187,/share-house-sydney-roseville-2069-P1383187,Roseville,Sydney,325,False,3,Flatshare,3,2,1,24-06-2023
P1354392,/share-house-sydney-south-hurstville-2221-P1354392,South Hurstville,Sydney,302,False,3,Share House,3,3,3,24-06-2023
