flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P1395330,/share-house-sydney-haymarket-2000-P1395330,Haymarket,Sydney,550,True,1,Flatshare,4,2,4,15-07-2023
P1395260,/share-house-sydney-arncliffe-2205-P1395260,Arncliffe,Sydney,420,False,1,Flatshare,2,2,2,15-07-2023
P195279,/share-house-sydney-north-ryde-2113-P195279,North Ryde,Sydney,320,True,1,Share House,5,3,4,15-07-2023
P1381128,/share-house-sydney-wentworthville-2145-P1381128,Wentworthville,Sydney,400,False,2,Flatshare,3,2,2,15-07-2023
P1272982,/share-house-sydney-haymarket-2000-P1272982,Haymarket,Sydney,400,True,1,Flatshare,4,2,4,15-07-2023
P1333409,/share-house-sydney-haymarket-2000-P1333409,Haymarket,Sydney,450,True,1,Flatshare,3,2,3,15-07-2023
P1143019,/share-house-sydney-artarmon-2064-P1143019,Artarmon,Sydney,240,False,1,Share House,3,2,1,15-07-2023
P1394112,/share-house-sydney-rydalmere-2116-P1394112,Rydalmere,Sydney,280,True,1,Share House,3,2,2,15-07-2023
P1390662,/share-house-sydney-kingsford-2032-P1390662,Kingsford,Sydney,400,True,1,Flatshare,2,1,2,15-07-2023
P1208868,/share-house-sydney-2000-P1208868,Sydney,Sydney,300,True,1,Flatshare,3,2,5,15-07-2023
P1385673,/share-house-sydney-lewisham-2049-P1385673,Lewisham,Sydney,300,True,1,Share House,4,1,4,15-07-2023
P1384832,/share-house-sydney-botany-2019-P1384832,Botany,Sydney,450,True,1,Share House,4,3,1,15-07-2023
P1337452,/share-house-sydney-manly-2095-P1337452,Manly,Sydney,320,False,1,Flatshare,3,1,3,15-07-2023
P1395318,/share-house-sydney-pyrmont-2009-P1395318,Pyrmont,Sydney,214,True,1,Flatshare,2,2,5,15-07-2023
P1063875,/share-house-sydney-bellevue-hill-2023-P1063875,Bellevue Hill,Sydney,400,False,1,Flatshare,3,2,3,15-07-2023
P1134569,/share-house-sydney-kellyville-ridge-2155-P1134569,Kellyville Ridge,Sydney,240,False,1,Share House,3,3,3,15-07-2023
P958110,/share-house-sydney-cremorne-2090-P958110,Cremorne,Sydney,350,True,1,Flatshare,2,2,1,15-07-2023
P1393079,/share-house-sydney-five-dock-2046-P1393079,Five Dock,Sydney,280,True,1,Share House,2,1,3,15-07-2023
P1395317,/share-house-sydney-maroubra-2035-P1395317,Maroubra,Sydney,420,True,1,Flatshare,2,1,3,15-07-2023
P1395309,/share-house-sydney-camperdown-2050-P1395309,Camperdown,Sydney,400,True,1,Share House,2,1,2,15-07-2023
P1395306,/share-house-sydney-strathfield-2135-P1395306,Strathfield,Sydney,65,True,1,Share House,4,2,5,15-07-2023
P1380673,/share-house-sydney-rose-bay-2029-P1380673,Rose Bay,Sydney,310,False,1,Flatshare,2,1,2,15-07-2023
P1146524,/share-house-sydney-bondi-2026-P1146524,Bondi,Sydney,499,False,1,Flatshare,2,1,2,15-07-2023
P834134,/share-house-sydney-carlton-2218-P834134,Carlton,Sydney,250,True,1,Flatshare,3,2,2,15-07-2023
P1386869,/1-bed-sydney-mosman-2088-P1386869,Mosman,Sydney,450,True,1,Bed for rent,1,1,0,15-07-2023
P1178736,/share-house-sydney-zetland-2017-P1178736,Zetland,Sydney,350,False,1,Share House,2,1,2,15-07-2023
P1312370,/share-house-sydney-drummoyne-2047-P1312370,Drummoyne,Sydney,300,True,1,Flatshare,2,1,2,15-07-2023
P1378405,/share-house-sydney-baulkham-hills-2153-P1378405,Baulkham Hills,Sydney,220,True,1,Share House,5,2,5,15-07-2023
