flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P1350838,/share-house-sydney-neutral-bay-2089-P1350838,Neutral Bay,Sydney,422,True,2,Share House,3,1,3,06-05-2023
P1352498,/share-house-sydney-sydney-olympic-park-2127-P1352498,Sydney Olympic Park,Sydney,400,True,1,Flatshare,2,2,2,06-05-2023
P1032797,/share-house-sydney-mosman-2088-P1032797,Mosman,Sydney,350,True,1,Share House,4,2,3,06-05-2023
P1353752,/share-house-sydney-parramatta-2150-P1353752,Parramatta,Sydney,290,False,1,Flatshare,2,2,2,06-05-2023
P919896,/share-house-sydney-woolloomooloo-2011-P919896,Woolloomooloo,Sydney,350,True,1,Share House,4,2,2,06-05-2023
P1159320,/share-house-sydney-bankstown-2200-P1159320,Bankstown,Sydney,220,True,1,Flatshare,2,1,2,06-05-2023
P1351279,/share-house-sydney-kingsford-2032-P1351279,Kingsford,Sydney,550,True,1,Share House,3,1,3,06-05-2023
P946210,/share-house-sydney-dee-why-2099-P946210,Dee Why,Sydney,340,True,1,Share House,5,2,5,06-05-2023
P1239504,/share-house-sydney-hurstville-2220-P1239504,Hurstville,Sydney,300,False,1,Flatshare,2,2,1,06-05-2023
P1292267,/share-house-sydney-erskineville-2043-P1292267,Erskineville,Sydney,550,True,1,Flatshare,2,2,2,06-05-2023
P1186045,/share-house-sydney-randwick-2031-P1186045,Randwick,Sydney,350,True,1,Share House,6,4,7,06-05-2023
P1352794,/share-house-sydney-ryde-2112-P1352794,Ryde,Sydney,400,True,1,Flatshare,3,2,4,06-05-2023
P1242524,/share-house-sydney-wollstonecraft-2065-P1242524,Wollstonecraft,Sydney,325,False,1,Flatshare,2,1,1,06-05-2023
P1353726,/whole-property-sydney-newtown-2042-P1353726,Newtown,Sydney,680,False,2,Whole Property for rent,2,1,0,06-05-2023
P996112,/share-house-sydney-castle-hill-2154-P996112,Castle Hill,Sydney,250,True,1,Share House,4,1,4,06-05-2023
P1353691,/share-house-sydney-lane-cove-2066-P1353691,Lane Cove,Sydney,350,False,1,Flatshare,2,2,1,06-05-2023
P1053703,/share-house-sydney-parramatta-2150-P1053703,Parramatta,Sydney,350,False,1,Flatshare,2,2,2,06-05-2023
P1353061,/share-house-sydney-guildford-2161-P1353061,Guildford,Sydney,350,True,1,Flatshare,2,2,1,06-05-2023
P1342487,/share-house-sydney-manly-vale-2093-P1342487,Manly Vale,Sydney,400,False,1,Flatshare,2,1,1,06-05-2023
P1154254,/share-house-sydney-enmore-2042-P1154254,Enmore,Sydney,420,False,1,Share House,4,2,3,06-05-2023
P1351998,/share-house-sydney-zetland-2017-P1351998,Zetland,Sydney,540,True,1,Flatshare,2,2,2,06-05-2023
P1353688,/share-house-sydney-north-ryde-2113-P1353688,North Ryde,Sydney,330,False,1,Share House,6,2,6,06-05-2023
P1350037,/share-house-sydney-campsie-2194-P1350037,Campsie,Sydney,250,True,1,Share House,3,2,1,06-05-2023
P1220458,/share-house-sydney-homebush-2140-P1220458,Homebush,Sydney,250,True,1,Flatshare,2,2,3,06-05-2023
P607921,/share-house-sydney-ashfield-2131-P607921,Ashfield,Sydney,300,True,1,Share House,2,1,2,06-05-2023
P1352725,/share-house-sydney-ryde-2112-P1352725,Ryde,Sydney,430,True,1,Flatshare,2,2,1,06-05-2023
P1269196,/share-house-sydney-cremorne-point-2090-P1269196,Cremorne Point,Sydney,400,False,1,Share House,2,1,1,06-05-2023
P1326169,/share-house-sydney-chippendale-2008-P1326169,Chippendale,Sydney,480,True,1,Share House,4,4,4,06-05-2023
P1256944,/share-house-sydney-coogee-2034-P1256944,Coogee,Sydney,360,False,1,Flatshare,2,1,1,06-05-2023
P1346546,/share-house-sydney-west-ryde-2114-P1346546,West Ryde,Sydney,235,False,1,Share House,2,1,1,06-05-2023
P1196847,/share-house-sydney-macquarie-park-2113-P1196847,Macquarie Park,Sydney,370,False,1,Flatshare,2,1,1,06-05-2023
P1239815,/share-house-sydney-rosebery-2018-P1239815,Rosebery,Sydney,539,False,1,Flatshare,2,2,2,06-05-2023
P1347025,/share-house-sydney-auburn-2144-P1347025,Auburn,Sydney,280,True,1,Share House,2,1,1,06-05-2023
P1176546,/share-house-sydney-ashfield-2131-P1176546,Ashfield,Sydney,250,True,1,Flatshare,2,1,2,06-05-2023
P1277594,/share-house-sydney-surry-hills-2010-P1277594,Surry Hills,Sydney,390,False,1,Flatshare,2,2,2,06-05-2023
P1342950,/student-accommodation-sydney-ultimo-2007-P1342950,Ultimo,Sydney,360,True,1,Student Accommodation,1,1,2,06-05-2023
P1299708,/share-house-sydney-bronte-2024-P1299708,Bronte,Sydney,400,False,1,Flatshare,2,1,2,06-05-2023
P1125081,/share-house-sydney-holroyd-2142-P1125081,Holroyd,Sydney,395,False,1,Flatshare,2,2,2,06-05-2023
P1353676,/share-house-sydney-strathfield-2135-P1353676,Strathfield,Sydney,350,True,1,Flatshare,2,2,1,06-05-2023
P861135,/share-house-sydney-dee-why-2099-P861135,Dee Why,Sydney,360,False,1,Flatshare,2,2,2,06-05-2023
P1353690,/whole-property-sydney-ashfield-2131-P1353690,Ashfield,Sydney,500,False,2,Whole Property for rent,2,1,0,06-05-2023
P1346561,/share-house-sydney-zetland-2017-P1346561,Zetland,Sydney,500,True,1,Flatshare,2,2,2,06-05-2023
P1142352,/share-house-sydney-bondi-2026-P1142352,Bondi,Sydney,397,True,2,Share House,5,4,4,06-05-2023
P1341079,/share-house-sydney-rockdale-2216-P1341079,Rockdale,Sydney,275,False,1,Flatshare,3,2,2,06-05-2023
P1341854,/share-house-sydney-balgowlah-2093-P1341854,Balgowlah,Sydney,750,True,1,Flatshare,2,2,1,06-05-2023
P1303426,/share-house-sydney-darling-point-2027-P1303426,Darling Point,Sydney,580,True,1,Flatshare,2,1,1,06-05-2023
P1346646,/whole-property-sydney-wentworth-point-2127-P1346646,Wentworth Point,Sydney,800,False,2,Whole Property for rent,2,2,0,06-05-2023
P1353674,/share-house-sydney-zetland-2017-P1353674,Zetland,Sydney,600,True,1,Flatshare,2,2,3,06-05-2023
P1333041,/whole-property-sydney-wentworth-point-2127-P1333041,Wentworth Point,Sydney,800,False,2,Whole Property for rent,2,2,0,06-05-2023
P1345473,/share-house-sydney-chippendale-2008-P1345473,Chippendale,Sydney,247,True,2,Flatshare,2,1,4,06-05-2023
P1353654,/share-house-sydney-homebush-west-2140-P1353654,Homebush West,Sydney,300,False,1,Flatshare,2,3,3,06-05-2023
P1210231,/share-house-sydney-homebush-west-2140-P1210231,Homebush West,Sydney,380,True,1,Flatshare,2,2,2,06-05-2023
P1278473,/share-house-sydney-double-bay-2028-P1278473,Double Bay,Sydney,380,False,1,Flatshare,2,1,2,06-05-2023
P1353456,/share-house-sydney-strathfield-2135-P1353456,Strathfield,Sydney,325,False,1,Flatshare,2,1,2,06-05-2023
P1335739,/share-house-sydney-concord-2137-P1335739,Concord,Sydney,340,False,1,Share House,3,1,3,06-05-2023
P1301323,/share-house-sydney-hurstville-2220-P1301323,Hurstville,Sydney,390,False,1,Share House,5,2,5,06-05-2023
P1352891,/share-house-sydney-fairlight-2094-P1352891,Fairlight,Sydney,350,True,1,Flatshare,3,1,3,06-05-2023
P1353647,/1-bed-sydney-waterloo-2017-P1353647,Waterloo,Sydney,550,False,1,Bed for rent,1,1,0,06-05-2023
P1352920,/share-house-sydney-freshwater-2096-P1352920,Freshwater,Sydney,365,True,1,Flatshare,2,1,1,06-05-2023
P1265957,/share-house-sydney-alexandria-2015-P1265957,Alexandria,Sydney,280,False,1,Share House,2,1,1,06-05-2023
P1067883,/share-house-sydney-woolloomooloo-2011-P1067883,Woolloomooloo,Sydney,330,False,1,Flatshare,3,2,3,06-05-2023
P1353632,/share-house-sydney-2000-P1353632,Sydney,Sydney,550,True,1,Flatshare,2,2,2,06-05-2023
P930367,/share-house-sydney-randwick-2031-P930367,Randwick,Sydney,400,True,1,Share House,3,1,3,06-05-2023
P1260714,/share-house-sydney-surry-hills-2010-P1260714,Surry Hills,Sydney,550,True,1,Flatshare,2,1,2,06-05-2023
P1334596,/share-house-sydney-parramatta-2150-P1334596,Parramatta,Sydney,430,True,2,Flatshare,3,2,3,06-05-2023
