flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P893921,/share-house-sydney-hurstville-2220-P893921,Hurstville,Sydney,190,True,1,Flatshare,4,2,4,25-02-2023
P1314826,/share-house-sydney-waverton-2060-P1314826,Waverton,Sydney,235,False,1,Flatshare,3,2,4,25-02-2023
P1294461,/share-house-sydney-burwood-2134-P1294461,Burwood,Sydney,260,True,2,Share House,6,4,7,25-02-2023
P1314800,/share-house-sydney-randwick-2031-P1314800,Randwick,Sydney,450,True,1,Flatshare,2,2,3,25-02-2023
P1314727,/share-house-sydney-petersham-2049-P1314727,Petersham,Sydney,275,True,1,Share House,6,4,4,25-02-2023
P1175648,/share-house-sydney-north-bondi-2026-P1175648,North Bondi,Sydney,600,False,1,Share House,2,1,1,25-02-2023
P921038,/share-house-sydney-surry-hills-2010-P921038,Surry Hills,Sydney,700,True,1,Flatshare,2,2,2,25-02-2023
P1314829,/1-bed-sydney-mascot-2020-P1314829,Mascot,Sydney,700,True,1,Bed for rent,1,1,0,25-02-2023
P1294161,/share-house-sydney-epping-2121-P1294161,Epping,Sydney,210,False,1,Flatshare,2,1,2,25-02-2023
P1283453,/share-house-sydney-coogee-2034-P1283453,Coogee,Sydney,850,False,1,Flatshare,2,1,1,25-02-2023
P1239754,/share-house-sydney-neutral-bay-2089-P1239754,Neutral Bay,Sydney,425,True,2,Share House,3,3,2,25-02-2023
P1314825,/share-house-sydney-wentworth-point-2127-P1314825,Wentworth Point,Sydney,250,False,1,Flatshare,2,1,1,25-02-2023
P1205813,/share-house-sydney-cremorne-2090-P1205813,Cremorne,Sydney,300,False,1,Flatshare,3,2,3,25-02-2023
P375287,/share-house-sydney-woollahra-2025-P375287,Woollahra,Sydney,400,True,1,Share House,3,2,2,25-02-2023
P1312708,/share-house-sydney-westmead-2145-P1312708,Westmead,Sydney,320,True,1,Flatshare,2,1,1,25-02-2023
P667124,/share-house-sydney-condell-park-2200-P667124,Condell Park,Sydney,190,True,1,Share House,5,3,5,25-02-2023
P1194651,/share-house-sydney-rosehill-2142-P1194651,Rosehill,Sydney,300,True,1,Flatshare,2,1,2,25-02-2023
P1314159,/share-house-sydney-bankstown-2200-P1314159,Bankstown,Sydney,245,False,2,Flatshare,3,2,1,25-02-2023
P1314782,/share-house-sydney-manly-2095-P1314782,Manly,Sydney,400,False,1,Flatshare,2,2,2,25-02-2023
P1144179,/student-accommodation-sydney-parramatta-2150-P1144179,Parramatta,Sydney,395,False,1,Student Accommodation,1,1,1,25-02-2023
P1037308,/share-house-sydney-parramatta-2150-P1037308,Parramatta,Sydney,500,True,1,Flatshare,2,2,2,25-02-2023
P1211371,/share-house-sydney-parramatta-2150-P1211371,Parramatta,Sydney,300,True,1,Flatshare,2,1,1,25-02-2023
P1314783,/share-house-sydney-valley-heights-2777-P1314783,Valley Heights,Sydney,320,True,1,Share House,3,2,1,25-02-2023
P1314215,/granny-flat-sydney-woronora-heights-2233-P1314215,Woronora Heights,Sydney,350,True,1,Granny Flat for rent,1,1,0,25-02-2023
P1314764,/share-house-sydney-bankstown-2200-P1314764,Bankstown,Sydney,200,False,1,Flatshare,2,1,1,25-02-2023
P195279,/share-house-sydney-north-ryde-2113-P195279,North Ryde,Sydney,300,True,1,Share House,5,3,4,25-02-2023
P1297306,/share-house-sydney-pyrmont-2009-P1297306,Pyrmont,Sydney,450,False,1,Flatshare,2,2,2,25-02-2023
P1144789,/share-house-sydney-ultimo-2007-P1144789,Ultimo,Sydney,520,False,2,Flatshare,3,2,3,25-02-2023
P1314356,/share-house-sydney-parramatta-2150-P1314356,Parramatta,Sydney,230,True,1,Flatshare,3,1,2,25-02-2023
P588704,/share-house-sydney-tamarama-2026-P588704,Tamarama,Sydney,320,True,1,Flatshare,2,1,2,25-02-2023
P1314775,/share-house-sydney-st-peters-2044-P1314775,St Peters,Sydney,203,False,2,Share House,3,1,3,25-02-2023
P1298772,/share-house-sydney-carlingford-2118-P1298772,Carlingford,Sydney,310,False,1,Flatshare,2,1,1,25-02-2023
P1314236,/share-house-sydney-fairlight-2094-P1314236,Fairlight,Sydney,495,False,1,Share House,3,1,1,25-02-2023
P1156533,/share-house-sydney-parramatta-2150-P1156533,Parramatta,Sydney,650,True,1,Flatshare,2,2,2,25-02-2023
P1314730,/share-house-sydney-surry-hills-2010-P1314730,Surry Hills,Sydney,432,True,2,Share House,4,1,4,25-02-2023
P1101229,/share-house-sydney-maroubra-2035-P1101229,Maroubra,Sydney,265,False,1,Share House,5,3,5,25-02-2023
P1288203,/share-house-sydney-kogarah-2217-P1288203,Kogarah,Sydney,350,True,1,Flatshare,2,2,1,25-02-2023
P1313129,/student-accommodation-sydney-marsfield-2122-P1313129,Marsfield,Sydney,300,True,1,Student Accommodation,2,2,2,25-02-2023
P1269868,/share-house-sydney-lalor-park-2147-P1269868,Lalor Park,Sydney,260,False,1,Share House,4,2,4,25-02-2023
P1235857,/share-house-sydney-newtown-2042-P1235857,Newtown,Sydney,350,True,1,Share House,6,2,6,25-02-2023
P953900,/share-house-sydney-croydon-2132-P953900,Croydon,Sydney,170,True,1,Share House,3,1,3,25-02-2023
P1193856,/share-house-sydney-parramatta-2150-P1193856,Parramatta,Sydney,280,False,1,Flatshare,2,2,2,25-02-2023
P1314759,/share-house-sydney-alfords-point-2234-P1314759,Alfords Point,Sydney,260,False,1,Share House,5,4,4,25-02-2023
P1310917,/share-house-sydney-yagoona-2199-P1310917,Yagoona,Sydney,300,True,1,Share House,3,2,1,25-02-2023
P1304291,/share-house-sydney-north-parramatta-2151-P1304291,North Parramatta,Sydney,300,True,2,Flatshare,3,2,3,25-02-2023
P735019,/homestay-sydney-glebe-2037-P735019,Glebe,Sydney,400,True,1,Homestay,3,1,4,25-02-2023
P1218522,/share-house-sydney-belmore-2192-P1218522,Belmore,Sydney,250,False,1,Flatshare,2,2,2,25-02-2023
P1057171,/share-house-sydney-summer-hill-2130-P1057171,Summer Hill,Sydney,350,True,1,Share House,2,2,1,25-02-2023
P1314732,/whole-property-sydney-glebe-2037-P1314732,Glebe,Sydney,850,True,2,Whole Property for rent,2,1,0,25-02-2023
P1306458,/share-house-sydney-parramatta-2150-P1306458,Parramatta,Sydney,300,True,1,Flatshare,2,2,2,25-02-2023
P1314734,/share-house-sydney-eastwood-2122-P1314734,Eastwood,Sydney,200,False,1,Share House,6,4,6,25-02-2023
P1314628,/share-house-sydney-annandale-2038-P1314628,Annandale,Sydney,400,False,1,Share House,2,1,1,25-02-2023
P1283577,/share-house-sydney-rose-bay-2029-P1283577,Rose Bay,Sydney,450,True,1,Flatshare,2,1,1,25-02-2023
P1314707,/share-house-sydney-collaroy-2097-P1314707,Collaroy,Sydney,395,True,1,Flatshare,2,2,1,25-02-2023
P1314743,/studio-sydney-enmore-2042-P1314743,Enmore,Sydney,435,True,1,Studio for rent,1,1,0,25-02-2023
P1207679,/share-house-sydney-bondi-junction-2022-P1207679,Bondi Junction,Sydney,400,True,1,Flatshare,3,1,2,25-02-2023
P1261544,/share-house-sydney-rose-bay-2029-P1261544,Rose Bay,Sydney,335,True,1,Flatshare,2,1,1,25-02-2023
P1306623,/share-house-sydney-hunters-hill-2110-P1306623,Hunters Hill,Sydney,280,False,1,Flatshare,2,1,1,25-02-2023
P1230257,/share-house-sydney-westmead-2145-P1230257,Westmead,Sydney,250,True,1,Flatshare,2,1,2,25-02-2023
P1310938,/share-house-sydney-granville-2142-P1310938,Granville,Sydney,300,True,1,Flatshare,2,2,1,25-02-2023
P1314308,/share-house-sydney-kogarah-2217-P1314308,Kogarah,Sydney,380,False,1,Flatshare,2,2,1,25-02-2023
