flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P437920,/studio-sydney-marsfield-2122-P437920,Marsfield,Sydney,550,True,1,Studio for rent,1,1,0,03-12-2022
P1265611,/share-house-sydney-arncliffe-2205-P1265611,Arncliffe,Sydney,300,False,1,Share House,2,1,1,03-12-2022
P1045010,/studio-sydney-rushcutters-bay-2011-P1045010,Rushcutters Bay,Sydney,449,False,1,Studio for rent,1,1,0,03-12-2022
P1271982,/studio-sydney-lidcombe-2141-P1271982,Lidcombe,Sydney,220,True,1,Studio for rent,1,1,1,03-12-2022
P1272600,/share-house-sydney-north-curl-curl-2099-P1272600,North Curl Curl,Sydney,300,True,1,Share House,4,1,3,03-12-2022
P1270178,/share-house-sydney-camperdown-2050-P1270178,Camperdown,Sydney,245,False,2,Share House,4,2,4,03-12-2022
P1266027,/share-house-sydney-waterloo-2017-P1266027,Waterloo,Sydney,200,True,1,Flatshare,2,1,2,03-12-2022
P1266191,/share-house-sydney-surry-hills-2010-P1266191,Surry Hills,Sydney,420,False,1,Flatshare,2,1,1,03-12-2022
P332344,/share-house-sydney-darlinghurst-2010-P332344,Darlinghurst,Sydney,270,True,1,Share House,3,2,3,03-12-2022
P498978,/studio-sydney-waverley-2024-P498978,Waverley,Sydney,425,True,1,Studio for rent,1,1,0,03-12-2022
P1272583,/share-house-sydney-croydon-2132-P1272583,Croydon,Sydney,310,True,2,Share House,4,2,4,03-12-2022
P646689,/share-house-sydney-darlinghurst-2010-P646689,Darlinghurst,Sydney,380,False,1,Share House,3,2,3,03-12-2022
P1272084,/share-house-sydney-coogee-2034-P1272084,Coogee,Sydney,400,False,1,Flatshare,2,1,1,03-12-2022
P798016,/share-house-sydney-south-coogee-2034-P798016,South Coogee,Sydney,350,True,1,Share House,6,3,7,03-12-2022
P1222048,/share-house-sydney-maroubra-2035-P1222048,Maroubra,Sydney,300,False,1,Share House,3,1,3,03-12-2022
P1272577,/share-house-sydney-wentworth-point-2127-P1272577,Wentworth Point,Sydney,250,False,1,Flatshare,2,2,2,03-12-2022
P1258182,/share-house-sydney-westmead-2145-P1258182,Westmead,Sydney,200,True,1,Flatshare,2,1,1,03-12-2022
P1267507,/share-house-sydney-kingsford-2032-P1267507,Kingsford,Sydney,440,True,1,Share House,6,4,6,03-12-2022
P1264344,/share-house-sydney-bondi-2026-P1264344,Bondi,Sydney,350,False,1,Share House,3,2,3,03-12-2022
P527524,/granny-flat-sydney-rockdale-2216-P527524,Rockdale,Sydney,400,True,1,Granny Flat for rent,1,1,0,03-12-2022
P1038289,/share-house-sydney-neutral-bay-2089-P1038289,Neutral Bay,Sydney,360,False,1,Share House,3,2,4,03-12-2022
P1272346,/share-house-sydney-kensington-2033-P1272346,Kensington,Sydney,400,True,1,Flatshare,3,2,3,03-12-2022
P1169293,/share-house-sydney-wentworth-point-2127-P1169293,Wentworth Point,Sydney,295,False,2,Flatshare,2,2,1,03-12-2022
P1272557,/share-house-sydney-rouse-hill-2155-P1272557,Rouse Hill,Sydney,350,False,1,Flatshare,3,2,2,03-12-2022
P1269451,/share-house-sydney-sylvania-2224-P1269451,Sylvania,Sydney,300,True,1,Flatshare,2,3,1,03-12-2022
P962904,/share-house-sydney-sydney-olympic-park-2127-P962904,Sydney Olympic Park,Sydney,500,False,1,Flatshare,2,2,2,03-12-2022
P1272522,/share-house-sydney-chippendale-2008-P1272522,Chippendale,Sydney,315,False,1,Flatshare,2,1,2,03-12-2022
P1272492,/share-house-sydney-maroubra-2035-P1272492,Maroubra,Sydney,240,False,1,Share House,3,2,4,03-12-2022
P1272537,/share-house-sydney-wolli-creek-2205-P1272537,Wolli Creek,Sydney,360,False,1,Flatshare,2,2,1,03-12-2022
P1272525,/share-house-sydney-hornsby-2077-P1272525,Hornsby,Sydney,300,False,1,Share House,3,2,3,03-12-2022
P1271789,/share-house-sydney-double-bay-2028-P1271789,Double Bay,Sydney,320,False,1,Flatshare,2,1,2,03-12-2022
P1008170,/share-house-sydney-sydney-olympic-park-2127-P1008170,Sydney Olympic Park,Sydney,400,True,1,Flatshare,3,2,3,03-12-2022
P1013437,/share-house-sydney-kellyville-2155-P1013437,Kellyville,Sydney,250,True,1,Share House,5,4,4,03-12-2022
P1271036,/share-house-sydney-quakers-hill-2763-P1271036,Quakers Hill,Sydney,230,True,1,Share House,4,2,3,03-12-2022
P74038,/share-house-sydney-marsfield-2122-P74038,Marsfield,Sydney,320,True,1,Share House,3,2,2,03-12-2022
P1272110,/whole-property-sydney-ingleside-2101-P1272110,Ingleside,Sydney,750,False,2,Whole Property for rent,2,1,0,03-12-2022
P1229517,/homestay-sydney-ermington-2115-P1229517,Ermington,Sydney,325,True,1,Homestay,2,2,2,03-12-2022
P1262390,/share-house-sydney-forest-lodge-2037-P1262390,Forest Lodge,Sydney,280,False,1,Share House,4,3,4,03-12-2022
P1269868,/share-house-sydney-lalor-park-2147-P1269868,Lalor Park,Sydney,220,False,1,Share House,3,2,3,03-12-2022
P818184,/student-accommodation-sydney-ultimo-2007-P818184,Ultimo,Sydney,165,True,1,Student Accommodation,3,2,5,03-12-2022
P1183392,/share-house-sydney-hurstville-2220-P1183392,Hurstville,Sydney,250,True,1,Share House,6,2,6,03-12-2022
P1117953,/share-house-sydney-baulkham-hills-2153-P1117953,Baulkham Hills,Sydney,310,True,1,Share House,3,2,2,03-12-2022
P1272347,/share-house-sydney-coogee-2034-P1272347,Coogee,Sydney,320,True,1,Flatshare,2,1,3,03-12-2022
P1269246,/share-house-sydney-ryde-2112-P1269246,Ryde,Sydney,380,True,1,Flatshare,2,2,3,03-12-2022
P1267979,/share-house-sydney-carlton-2218-P1267979,Carlton,Sydney,300,True,1,Share House,3,1,2,03-12-2022
P718344,/whole-property-sydney-rooty-hill-2766-P718344,Rooty Hill,Sydney,300,False,3,Whole Property for rent,3,1,0,03-12-2022
P1170891,/share-house-sydney-smithfield-2164-P1170891,Smithfield,Sydney,215,True,1,Share House,4,2,2,03-12-2022
P1207131,/share-house-sydney-bellevue-hill-2023-P1207131,Bellevue Hill,Sydney,400,False,1,Share House,2,1,3,03-12-2022
P899500,/share-house-sydney-strathfield-2135-P899500,Strathfield,Sydney,450,True,1,Flatshare,2,2,1,03-12-2022
P1272127,/share-house-sydney-liverpool-2170-P1272127,Liverpool,Sydney,260,True,1,Flatshare,2,2,2,03-12-2022
P439828,/share-house-sydney-randwick-2031-P439828,Randwick,Sydney,350,True,1,Share House,5,2,4,03-12-2022
P1166465,/share-house-sydney-castle-hill-2154-P1166465,Castle Hill,Sydney,200,False,1,Share House,3,2,2,03-12-2022
P1262784,/share-house-sydney-drummoyne-2047-P1262784,Drummoyne,Sydney,320,False,1,Flatshare,2,1,1,03-12-2022
P1156926,/share-house-sydney-darlington-2008-P1156926,Darlington,Sydney,435,False,1,Share House,3,3,3,03-12-2022
P1269994,/share-house-sydney-cronulla-2230-P1269994,Cronulla,Sydney,280,False,1,Flatshare,3,2,3,03-12-2022
P1255430,/share-house-sydney-marrickville-2204-P1255430,Marrickville,Sydney,350,False,1,Share House,2,1,2,03-12-2022
P1228886,/share-house-sydney-north-parramatta-2151-P1228886,North Parramatta,Sydney,350,False,1,Flatshare,2,2,1,03-12-2022
P1272474,/share-house-sydney-bronte-2024-P1272474,Bronte,Sydney,380,False,1,Flatshare,2,1,2,03-12-2022
P860903,/share-house-sydney-south-windsor-2756-P860903,South Windsor,Sydney,200,True,1,Share House,4,3,4,03-12-2022
P1272426,/share-house-sydney-2000-P1272426,Sydney,Sydney,800,True,1,Flatshare,3,2,3,03-12-2022
P1272473,/share-house-sydney-drummoyne-2047-P1272473,Drummoyne,Sydney,350,False,1,Flatshare,2,2,1,03-12-2022
P1194995,/share-house-sydney-ashfield-2131-P1194995,Ashfield,Sydney,500,True,1,Flatshare,2,1,2,03-12-2022
P1194877,/student-accommodation-sydney-bondi-2026-P1194877,Bondi,Sydney,495,True,1,Student Accommodation,5,4,6,03-12-2022
P1142352,/share-house-sydney-bondi-2026-P1142352,Bondi,Sydney,495,True,1,Share House,4,4,3,03-12-2022
P1142457,/share-house-sydney-kyeemagh-2216-P1142457,Kyeemagh,Sydney,200,False,1,Share House,3,1,3,03-12-2022
