flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P1194960,/share-house-sydney-harris-park-2150-P1194960,Harris Park,Sydney,240,True,1,Share House,2,1,2,04-06-2022
P1020907,/share-house-sydney-earlwood-2206-P1020907,Earlwood,Sydney,200,False,1,Share House,3,2,3,04-06-2022
P1014239,/share-house-sydney-marrickville-2204-P1014239,Marrickville,Sydney,260,False,1,Share House,4,3,3,04-06-2022
P529887,/studio-sydney-surry-hills-2010-P529887,Surry Hills,Sydney,495,False,1,Studio for rent,1,1,0,04-06-2022
P1099467,/share-house-sydney-rockdale-2216-P1099467,Rockdale,Sydney,300,False,1,Flatshare,3,1,3,04-06-2022
P1195019,/share-house-sydney-eastwood-2122-P1195019,Eastwood,Sydney,280,True,1,Share House,5,3,5,04-06-2022
P624988,/share-house-sydney-bondi-2026-P624988,Bondi,Sydney,350,False,1,Flatshare,2,1,3,04-06-2022
P616687,/granny-flat-sydney-north-strathfield-2137-P616687,North Strathfield,Sydney,270,True,1,Granny Flat for rent,1,1,0,04-06-2022
P1197208,/share-house-sydney-hurstville-2220-P1197208,Hurstville,Sydney,180,True,1,Share House,3,1,2,04-06-2022
P298982,/share-house-sydney-croydon-2132-P298982,Croydon,Sydney,300,False,1,Flatshare,2,1,2,04-06-2022
P1196847,/share-house-sydney-macquarie-park-2113-P1196847,Macquarie Park,Sydney,290,False,1,Flatshare,2,1,1,04-06-2022
P1077496,/share-house-sydney-surry-hills-2010-P1077496,Surry Hills,Sydney,320,True,1,Share House,4,2,4,04-06-2022
P1062037,/share-house-sydney-randwick-2031-P1062037,Randwick,Sydney,225,True,1,Flatshare,2,1,2,04-06-2022
P1093809,/share-house-sydney-bondi-beach-2026-P1093809,Bondi Beach,Sydney,240,False,1,Share House,3,1,2,04-06-2022
P1197734,/1-bed-sydney-maroubra-2035-P1197734,Maroubra,Sydney,700,False,1,Bed for rent,1,1,0,04-06-2022
P605352,/share-house-sydney-beecroft-2119-P605352,Beecroft,Sydney,290,True,1,Share House,3,2,3,04-06-2022
P1192739,/share-house-sydney-balmain-2041-P1192739,Balmain,Sydney,420,False,1,Flatshare,2,3,1,04-06-2022
P1188042,/share-house-sydney-kensington-2033-P1188042,Kensington,Sydney,300,True,1,Share House,2,1,2,04-06-2022
P296074,/share-house-sydney-dundas-valley-2117-P296074,Dundas Valley,Sydney,220,True,1,Share House,4,3,3,04-06-2022
P1156487,/share-house-sydney-glebe-2037-P1156487,Glebe,Sydney,240,False,1,Share House,3,1,3,04-06-2022
P1197721,/share-house-sydney-liverpool-2170-P1197721,Liverpool,Sydney,230,True,1,Flatshare,2,2,2,04-06-2022
P724561,/share-house-sydney-eastwood-2122-P724561,Eastwood,Sydney,250,True,1,Share House,5,3,6,04-06-2022
P775580,/share-house-sydney-newtown-2042-P775580,Newtown,Sydney,350,True,2,Share House,4,2,4,04-06-2022
P1197670,/share-house-sydney-dee-why-2099-P1197670,Dee Why,Sydney,300,True,1,Share House,4,3,3,04-06-2022
P1193317,/share-house-sydney-redfern-2016-P1193317,Redfern,Sydney,300,True,1,Flatshare,2,1,2,04-06-2022
P1195824,/whole-property-sydney-rhodes-2138-P1195824,Rhodes,Sydney,680,False,2,Whole Property for rent,2,2,0,04-06-2022
P1195029,/share-house-sydney-eastwood-2122-P1195029,Eastwood,Sydney,270,True,1,Share House,5,3,5,04-06-2022
P1195025,/share-house-sydney-eastwood-2122-P1195025,Eastwood,Sydney,290,True,1,Share House,5,3,5,04-06-2022
P1197702,/share-house-sydney-north-bondi-2026-P1197702,North Bondi,Sydney,350,False,1,Flatshare,3,2,3,04-06-2022
P1158019,/share-house-sydney-burraneer-2230-P1158019,Burraneer,Sydney,390,False,1,Share House,3,2,1,04-06-2022
P1147320,/share-house-sydney-brighton-le-sands-2216-P1147320,Brighton-Le-Sands,Sydney,330,False,1,Share House,2,1,1,04-06-2022
P1148284,/share-house-sydney-lane-cove-west-2066-P1148284,Lane Cove West,Sydney,290,False,1,Flatshare,2,2,1,04-06-2022
P1197657,/share-house-sydney-wentworth-point-2127-P1197657,Wentworth Point,Sydney,330,True,1,Flatshare,2,2,2,04-06-2022
P203156,/share-house-sydney-darlinghurst-2010-P203156,Darlinghurst,Sydney,350,True,2,Share House,5,4,4,04-06-2022
