flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P752642,/share-house-sydney-ultimo-2007-P752642,Ultimo,Sydney,200,True,1,Flatshare,3,2,5,19-11-2022
P1113619,/share-house-sydney-dee-why-2099-P1113619,Dee Why,Sydney,320,True,1,Flatshare,2,1,2,19-11-2022
P1263758,/share-house-sydney-double-bay-2028-P1263758,Double Bay,Sydney,380,False,1,Flatshare,3,2,2,19-11-2022
P794435,/share-house-sydney-chatswood-2067-P794435,Chatswood,Sydney,450,True,1,Share House,6,3,7,19-11-2022
P1125511,/share-house-sydney-haymarket-2000-P1125511,Haymarket,Sydney,600,True,2,Flatshare,6,4,7,19-11-2022
P1123626,/share-house-sydney-surry-hills-2010-P1123626,Surry Hills,Sydney,450,True,1,Flatshare,6,2,7,19-11-2022
P1262981,/share-house-sydney-chatswood-2067-P1262981,Chatswood,Sydney,425,True,2,Share House,3,1,3,19-11-2022
P1253013,/share-house-sydney-parramatta-2150-P1253013,Parramatta,Sydney,220,False,1,Flatshare,2,1,1,19-11-2022
P1266231,/homestay-sydney-concord-2137-P1266231,Concord,Sydney,475,True,1,Homestay,3,3,1,19-11-2022
P1122804,/share-house-sydney-north-strathfield-2137-P1122804,North Strathfield,Sydney,200,False,1,Flatshare,3,2,1,19-11-2022
P1265912,/studio-sydney-camperdown-2050-P1265912,Camperdown,Sydney,500,True,1,Studio for rent,1,1,0,19-11-2022
P1035668,/share-house-sydney-dee-why-2099-P1035668,Dee Why,Sydney,370,False,1,Flatshare,2,1,1,19-11-2022
P1226132,/share-house-sydney-oran-park-2570-P1226132,Oran Park,Sydney,225,False,1,Share House,4,2,3,19-11-2022
P437920,/studio-sydney-marsfield-2122-P437920,Marsfield,Sydney,500,True,1,Studio for rent,1,1,0,19-11-2022
P1215173,/share-house-sydney-millers-point-2000-P1215173,Millers Point,Sydney,335,False,1,Share House,4,2,5,19-11-2022
P1115757,/share-house-sydney-ashfield-2131-P1115757,Ashfield,Sydney,350,True,1,Share House,2,1,2,19-11-2022
P720356,/share-house-sydney-putney-2112-P720356,Putney,Sydney,295,True,1,Share House,4,3,3,19-11-2022
P1265955,/share-house-sydney-wolli-creek-2205-P1265955,Wolli Creek,Sydney,380,True,1,Flatshare,2,2,1,19-11-2022
P1251771,/share-house-sydney-parramatta-2150-P1251771,Parramatta,Sydney,280,False,1,Flatshare,2,2,1,19-11-2022
P1266406,/share-house-sydney-lane-cove-north-2066-P1266406,Lane Cove North,Sydney,295,True,1,Flatshare,2,1,2,19-11-2022
P1265774,/share-house-sydney-drummoyne-2047-P1265774,Drummoyne,Sydney,350,True,1,Flatshare,2,1,2,19-11-2022
P1140008,/share-house-sydney-bondi-junction-2022-P1140008,Bondi Junction,Sydney,400,False,1,Flatshare,3,2,2,19-11-2022
P1266401,/share-house-sydney-waterloo-2017-P1266401,Waterloo,Sydney,480,True,1,Flatshare,2,2,1,19-11-2022
P1265453,/share-house-sydney-mascot-2020-P1265453,Mascot,Sydney,500,True,1,Flatshare,2,2,2,19-11-2022
P1225591,/share-house-sydney-frenchs-forest-2086-P1225591,Frenchs Forest,Sydney,250,True,1,Share House,4,2,3,19-11-2022
P1265825,/whole-property-sydney-randwick-2031-P1265825,Randwick,Sydney,630,False,2,Whole Property for rent,2,1,0,19-11-2022
P1265616,/share-house-sydney-alexandria-2015-P1265616,Alexandria,Sydney,365,False,1,Flatshare,2,2,1,19-11-2022
P1263466,/share-house-sydney-zetland-2017-P1263466,Zetland,Sydney,400,False,1,Flatshare,2,2,2,19-11-2022
P1263345,/share-house-sydney-zetland-2017-P1263345,Zetland,Sydney,400,False,1,Flatshare,2,1,1,19-11-2022
