flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P736080,/share-house-sydney-carlton-2218-P736080,Carlton,Sydney,240,True,1,Flatshare,2,1,1,05-11-2022
P1246357,/share-house-sydney-chippendale-2008-P1246357,Chippendale,Sydney,500,False,1,Flatshare,2,1,1,05-11-2022
P1260127,/share-house-sydney-forest-lodge-2037-P1260127,Forest Lodge,Sydney,332,True,3,Share House,6,3,7,05-11-2022
P532397,/share-house-sydney-randwick-2031-P532397,Randwick,Sydney,500,False,1,Share House,3,1,2,05-11-2022
P1155746,/share-house-sydney-south-hurstville-2221-P1155746,South Hurstville,Sydney,250,True,1,Flatshare,3,2,3,05-11-2022
P1260125,/homestay-sydney-lilyfield-2040-P1260125,Lilyfield,Sydney,480,False,1,Homestay,1,1,4,05-11-2022
P1244794,/share-house-sydney-harris-park-2150-P1244794,Harris Park,Sydney,220,True,1,Flatshare,2,1,2,05-11-2022
P1260100,/share-house-sydney-surry-hills-2010-P1260100,Surry Hills,Sydney,325,True,1,Share House,4,1,4,05-11-2022
P567228,/share-house-sydney-surry-hills-2010-P567228,Surry Hills,Sydney,320,True,3,Share House,6,2,7,05-11-2022
P625361,/share-house-sydney-kingsford-2032-P625361,Kingsford,Sydney,240,True,1,Share House,5,3,7,05-11-2022
P1260104,/share-house-sydney-coogee-2034-P1260104,Coogee,Sydney,350,True,1,Flatshare,3,1,3,05-11-2022
P1259040,/1-bed-sydney-2000-P1259040,Sydney,Sydney,700,False,1,Bed for rent,1,1,0,05-11-2022
P1245883,/share-house-sydney-seven-hills-2147-P1245883,Seven Hills,Sydney,300,True,1,Share House,3,1,3,05-11-2022
P1259750,/share-house-sydney-surry-hills-2010-P1259750,Surry Hills,Sydney,255,True,2,Share House,6,2,7,05-11-2022
P1251454,/share-house-sydney-darlington-2008-P1251454,Darlington,Sydney,550,False,1,Share House,2,1,2,05-11-2022
P1259922,/share-house-sydney-surry-hills-2010-P1259922,Surry Hills,Sydney,370,False,1,Flatshare,2,2,2,05-11-2022
P1260097,/share-house-sydney-hornsby-2077-P1260097,Hornsby,Sydney,275,True,1,Flatshare,2,1,1,05-11-2022
P752642,/share-house-sydney-ultimo-2007-P752642,Ultimo,Sydney,230,True,1,Flatshare,3,2,4,05-11-2022
P1242188,/share-house-sydney-wolli-creek-2205-P1242188,Wolli Creek,Sydney,175,True,1,Share House,5,2,5,05-11-2022
P1252669,/share-house-sydney-randwick-2031-P1252669,Randwick,Sydney,395,True,1,Flatshare,2,1,1,05-11-2022
P1022382,/studio-sydney-bilgola-plateau-2107-P1022382,Bilgola Plateau,Sydney,400,True,1,Studio for rent,1,1,0,05-11-2022
P910055,/share-house-sydney-parramatta-2150-P910055,Parramatta,Sydney,250,True,1,Share House,2,2,2,05-11-2022
P1260069,/share-house-sydney-strathfield-2135-P1260069,Strathfield,Sydney,340,False,1,Flatshare,2,2,2,05-11-2022
P1256441,/share-house-sydney-newtown-2042-P1256441,Newtown,Sydney,290,False,1,Share House,6,1,4,05-11-2022
P1123626,/share-house-sydney-surry-hills-2010-P1123626,Surry Hills,Sydney,500,True,1,Flatshare,6,2,7,05-11-2022
P1254801,/share-house-sydney-caringbah-2229-P1254801,Caringbah,Sydney,350,False,1,Flatshare,2,2,1,05-11-2022
P1226547,/share-house-sydney-mascot-2020-P1226547,Mascot,Sydney,185,True,1,Flatshare,3,1,4,05-11-2022
P1120772,/share-house-sydney-curl-curl-2096-P1120772,Curl Curl,Sydney,305,True,3,Share House,4,3,4,05-11-2022
P1259286,/share-house-sydney-maroubra-2035-P1259286,Maroubra,Sydney,320,False,1,Flatshare,2,1,1,05-11-2022
P1055828,/share-house-sydney-parramatta-2150-P1055828,Parramatta,Sydney,350,True,1,Flatshare,2,2,2,05-11-2022
P1258757,/share-house-sydney-penshurst-2222-P1258757,Penshurst,Sydney,200,True,1,Share House,3,1,2,05-11-2022
P1125511,/share-house-sydney-haymarket-2000-P1125511,Haymarket,Sydney,550,True,1,Flatshare,6,4,7,05-11-2022
P1100676,/share-house-sydney-kogarah-2217-P1100676,Kogarah,Sydney,310,False,1,Flatshare,2,1,1,05-11-2022
P1092018,/share-house-sydney-campbelltown-2560-P1092018,Campbelltown,Sydney,250,False,1,Flatshare,2,2,1,05-11-2022
P1196225,/share-house-sydney-castle-hill-2154-P1196225,Castle Hill,Sydney,350,True,1,Flatshare,2,2,2,05-11-2022
P1257257,/share-house-sydney-north-bondi-2026-P1257257,North Bondi,Sydney,300,True,1,Share House,4,2,4,05-11-2022
P1254357,/studio-sydney-potts-point-2011-P1254357,Potts Point,Sydney,400,True,1,Studio for rent,1,1,0,05-11-2022
P1242182,/share-house-sydney-marsfield-2122-P1242182,Marsfield,Sydney,320,True,1,Share House,5,3,5,05-11-2022
P1260024,/share-house-sydney-kogarah-2217-P1260024,Kogarah,Sydney,310,True,1,Flatshare,2,2,2,05-11-2022
P1257042,/share-house-sydney-burwood-2134-P1257042,Burwood,Sydney,250,True,1,Share House,6,3,7,05-11-2022
P1259752,/share-house-sydney-paddington-2021-P1259752,Paddington,Sydney,420,False,1,Share House,2,1,1,05-11-2022
P1260028,/share-house-sydney-mount-annan-2567-P1260028,Mount Annan,Sydney,300,True,1,Share House,3,2,3,05-11-2022
P1259859,/homestay-sydney-beacon-hill-2100-P1259859,Beacon Hill,Sydney,650,True,1,Homestay,2,1,1,05-11-2022
P1095373,/share-house-sydney-marsfield-2122-P1095373,Marsfield,Sydney,285,True,1,Share House,5,3,5,05-11-2022
P1258288,/student-accommodation-sydney-cammeray-2062-P1258288,Cammeray,Sydney,320,False,1,Student Accommodation,3,3,1,05-11-2022
P1210387,/share-house-sydney-chester-hill-2162-P1210387,Chester Hill,Sydney,310,False,1,Share House,3,3,3,05-11-2022
P1189825,/share-house-sydney-rockdale-2216-P1189825,Rockdale,Sydney,300,True,1,Flatshare,2,2,2,05-11-2022
P1259112,/share-house-sydney-zetland-2017-P1259112,Zetland,Sydney,450,False,1,Flatshare,2,2,2,05-11-2022
P1172080,/share-house-sydney-parramatta-2150-P1172080,Parramatta,Sydney,350,True,1,Flatshare,2,2,2,05-11-2022
P1199256,/share-house-sydney-beecroft-2119-P1199256,Beecroft,Sydney,300,True,1,Share House,4,2,3,05-11-2022
P1259981,/share-house-sydney-miranda-2228-P1259981,Miranda,Sydney,250,False,1,Flatshare,3,2,3,05-11-2022
P1253790,/share-house-sydney-kingsgrove-2208-P1253790,Kingsgrove,Sydney,202,True,2,Flatshare,2,2,2,05-11-2022
P1215776,/share-house-sydney-ryde-2112-P1215776,Ryde,Sydney,340,True,1,Flatshare,2,1,2,05-11-2022
P1245083,/share-house-sydney-prestons-2170-P1245083,Prestons,Sydney,180,True,1,Share House,2,2,1,05-11-2022
P1259138,/share-house-sydney-putney-2112-P1259138,Putney,Sydney,300,False,1,Share House,3,2,1,05-11-2022
P969871,/share-house-sydney-campsie-2194-P969871,Campsie,Sydney,170,True,1,Flatshare,2,1,2,05-11-2022
P1257467,/share-house-sydney-north-sydney-2060-P1257467,North Sydney,Sydney,475,False,2,Flatshare,2,2,2,05-11-2022
P437920,/studio-sydney-marsfield-2122-P437920,Marsfield,Sydney,410,True,1,Studio for rent,1,1,0,05-11-2022
P1153084,/share-house-sydney-newport-2106-P1153084,Newport,Sydney,400,False,1,Share House,4,2,3,05-11-2022
P1259979,/share-house-sydney-rosebery-2018-P1259979,Rosebery,Sydney,350,False,1,Flatshare,3,2,3,05-11-2022
P1259763,/1-bed-sydney-waterloo-2017-P1259763,Waterloo,Sydney,800,True,1,Bed for rent,1,1,0,05-11-2022
P1258448,/share-house-sydney-summer-hill-2130-P1258448,Summer Hill,Sydney,250,False,1,Flatshare,2,1,2,05-11-2022
P590960,/whole-property-sydney-enmore-2042-P590960,Enmore,Sydney,900,False,3,Whole Property for rent,3,2,0,05-11-2022
P1200749,/share-house-sydney-frenchs-forest-2086-P1200749,Frenchs Forest,Sydney,300,False,1,Share House,5,4,4,05-11-2022
P1214280,/whole-property-sydney-mascot-2020-P1214280,Mascot,Sydney,280,True,2,Whole Property for rent,2,1,0,05-11-2022
P1249963,/share-house-sydney-surry-hills-2010-P1249963,Surry Hills,Sydney,275,True,1,Flatshare,4,1,7,05-11-2022
P1256925,/share-house-sydney-waitara-2077-P1256925,Waitara,Sydney,275,True,1,Flatshare,2,1,1,05-11-2022
P115031,/share-house-sydney-surry-hills-2010-P115031,Surry Hills,Sydney,295,False,1,Share House,4,1,4,05-11-2022
P1237863,/share-house-sydney-strathfield-2135-P1237863,Strathfield,Sydney,350,True,2,Share House,5,2,5,05-11-2022
P1257272,/share-house-sydney-marsfield-2122-P1257272,Marsfield,Sydney,300,False,1,Flatshare,2,1,2,05-11-2022
P1259953,/share-house-sydney-edgecliff-2027-P1259953,Edgecliff,Sydney,290,True,1,Flatshare,2,1,1,05-11-2022
P235087,/share-house-sydney-wahroonga-2076-P235087,Wahroonga,Sydney,325,False,2,Share House,5,3,2,05-11-2022
P1259910,/share-house-sydney-rockdale-2216-P1259910,Rockdale,Sydney,300,True,1,Flatshare,2,2,2,05-11-2022
P672782,/share-house-sydney-edmondson-park-2174-P672782,Edmondson Park,Sydney,240,True,1,Share House,5,3,4,05-11-2022
P1259893,/share-house-sydney-macquarie-links-2565-P1259893,Macquarie Links,Sydney,300,True,1,Share House,5,3,1,05-11-2022
P1229867,/share-house-sydney-wolli-creek-2205-P1229867,Wolli Creek,Sydney,310,False,1,Flatshare,2,2,2,05-11-2022
P794473,/share-house-sydney-punchbowl-2196-P794473,Punchbowl,Sydney,200,True,1,Share House,5,2,4,05-11-2022
P1159134,/share-house-sydney-ashfield-2131-P1159134,Ashfield,Sydney,360,True,1,Share House,4,4,3,05-11-2022
P1259894,/share-house-sydney-redfern-2016-P1259894,Redfern,Sydney,280,True,2,Share House,6,2,3,05-11-2022
P1150623,/share-house-sydney-beverly-hills-2209-P1150623,Beverly Hills,Sydney,200,True,1,Share House,4,2,4,05-11-2022
P1161819,/share-house-sydney-oran-park-2570-P1161819,Oran Park,Sydney,360,True,1,Share House,4,2,1,05-11-2022
P997151,/share-house-sydney-oatlands-2117-P997151,Oatlands,Sydney,390,True,1,Flatshare,1,1,1,05-11-2022
P766053,/share-house-sydney-maroubra-2035-P766053,Maroubra,Sydney,460,True,1,Flatshare,2,2,2,05-11-2022
P1201695,/share-house-sydney-zetland-2017-P1201695,Zetland,Sydney,500,True,1,Flatshare,2,2,2,05-11-2022
P1217071,/share-house-sydney-freshwater-2096-P1217071,Freshwater,Sydney,330,False,1,Flatshare,2,1,2,05-11-2022
P1259902,/share-house-sydney-south-coogee-2034-P1259902,South Coogee,Sydney,650,False,1,Share House,4,1,1,05-11-2022
P1159146,/whole-property-sydney-ryde-2112-P1159146,Ryde,Sydney,698,True,2,Whole Property for rent,2,2,0,05-11-2022
P1172483,/share-house-sydney-waterloo-2017-P1172483,Waterloo,Sydney,355,False,1,Flatshare,2,2,2,05-11-2022
P1259867,/share-house-sydney-oatley-2223-P1259867,Oatley,Sydney,370,False,2,Share House,2,1,1,05-11-2022
P1119247,/share-house-sydney-bondi-beach-2026-P1119247,Bondi Beach,Sydney,540,True,1,Flatshare,2,1,3,05-11-2022
P969653,/share-house-sydney-epping-2121-P969653,Epping,Sydney,280,True,1,Flatshare,3,2,3,05-11-2022
P1259201,/share-house-sydney-riverwood-2210-P1259201,Riverwood,Sydney,300,True,1,Flatshare,2,1,1,05-11-2022
P1245812,/whole-property-sydney-bondi-junction-2022-P1245812,Bondi Junction,Sydney,800,True,2,Whole Property for rent,2,1,0,05-11-2022
P207679,/share-house-sydney-lindfield-2070-P207679,Lindfield,Sydney,190,False,1,Share House,3,2,1,05-11-2022
P1157067,/share-house-sydney-mascot-2020-P1157067,Mascot,Sydney,430,True,1,Share House,2,2,1,05-11-2022
P1172810,/whole-property-sydney-darlinghurst-2010-P1172810,Darlinghurst,Sydney,420,True,1,Whole Property for rent,1,1,0,05-11-2022
P1258042,/share-house-sydney-neutral-bay-2089-P1258042,Neutral Bay,Sydney,365,False,1,Flatshare,2,1,2,05-11-2022
P101094,/share-house-sydney-chippendale-2008-P101094,Chippendale,Sydney,280,False,1,Share House,5,2,5,05-11-2022
P1247003,/share-house-sydney-leppington-2179-P1247003,Leppington,Sydney,170,False,1,Share House,4,2,3,05-11-2022
P830420,/share-house-sydney-pyrmont-2009-P830420,Pyrmont,Sydney,255,True,1,Flatshare,3,3,4,05-11-2022
P1246990,/share-house-sydney-belmore-2192-P1246990,Belmore,Sydney,230,True,1,Share House,4,2,4,05-11-2022
P1242934,/share-house-sydney-redfern-2016-P1242934,Redfern,Sydney,430,True,3,Flatshare,3,2,3,05-11-2022
P776368,/share-house-sydney-ashfield-2131-P776368,Ashfield,Sydney,200,True,1,Share House,3,2,3,05-11-2022
P797873,/share-house-sydney-pyrmont-2009-P797873,Pyrmont,Sydney,230,True,1,Flatshare,4,2,7,05-11-2022
P1259877,/share-house-sydney-north-parramatta-2151-P1259877,North Parramatta,Sydney,255,False,2,Flatshare,3,2,1,05-11-2022
P1124740,/share-house-sydney-castle-hill-2154-P1124740,Castle Hill,Sydney,240,True,1,Share House,3,3,2,05-11-2022
P833339,/share-house-sydney-lalor-park-2147-P833339,Lalor Park,Sydney,180,True,1,Share House,5,2,2,05-11-2022
P1257212,/share-house-sydney-chippendale-2008-P1257212,Chippendale,Sydney,400,False,1,Flatshare,3,2,4,05-11-2022
P511404,/share-house-sydney-zetland-2017-P511404,Zetland,Sydney,400,True,1,Flatshare,2,2,1,05-11-2022
P635212,/whole-property-sydney-neutral-bay-2089-P635212,Neutral Bay,Sydney,620,False,1,Whole Property for rent,1,1,0,05-11-2022
P1259667,/share-house-sydney-woollahra-2025-P1259667,Woollahra,Sydney,400,False,1,Flatshare,2,1,1,05-11-2022
P1236562,/share-house-sydney-toongabbie-2146-P1236562,Toongabbie,Sydney,307,True,2,Share House,3,3,2,05-11-2022
P603317,/share-house-sydney-bexley-2207-P603317,Bexley,Sydney,270,False,1,Share House,4,2,3,05-11-2022
P1080785,/share-house-sydney-randwick-2031-P1080785,Randwick,Sydney,340,False,1,Flatshare,2,1,1,05-11-2022
P1124338,/share-house-sydney-balgowlah-2093-P1124338,Balgowlah,Sydney,360,False,1,Share House,3,1,3,05-11-2022
P1119603,/share-house-sydney-mosman-2088-P1119603,Mosman,Sydney,255,False,1,Flatshare,2,1,2,05-11-2022
P1235488,/share-house-sydney-whalan-2770-P1235488,Whalan,Sydney,180,False,1,Share House,3,1,1,05-11-2022
P1259846,/share-house-sydney-mona-vale-2103-P1259846,Mona Vale,Sydney,280,True,1,Share House,5,2,5,05-11-2022
P1151016,/granny-flat-sydney-epping-2121-P1151016,Epping,Sydney,400,True,1,Granny Flat for rent,1,1,0,05-11-2022
P211414,/share-house-sydney-chatswood-2067-P211414,Chatswood,Sydney,300,True,1,Share House,4,2,4,05-11-2022
P1259767,/share-house-sydney-rhodes-2138-P1259767,Rhodes,Sydney,350,True,1,Flatshare,3,2,3,05-11-2022
P1259754,/share-house-sydney-strathfield-2135-P1259754,Strathfield,Sydney,250,False,1,Share House,5,2,4,05-11-2022
P1007795,/share-house-sydney-saint-ives-2075-P1007795,Saint Ives,Sydney,290,True,1,Share House,4,2,4,05-11-2022
P1045609,/share-house-sydney-concord-2137-P1045609,Concord,Sydney,260,True,1,Share House,4,2,2,05-11-2022
P1045010,/studio-sydney-rushcutters-bay-2011-P1045010,Rushcutters Bay,Sydney,429,False,1,Studio for rent,1,1,0,05-11-2022
P1171953,/share-house-sydney-bondi-junction-2022-P1171953,Bondi Junction,Sydney,380,False,1,Share House,3,1,1,05-11-2022
P1011126,/share-house-sydney-ryde-2112-P1011126,Ryde,Sydney,235,True,2,Share House,4,2,2,05-11-2022
P650715,/share-house-sydney-wahroonga-2076-P650715,Wahroonga,Sydney,175,False,1,Share House,3,2,3,05-11-2022
P1197258,/share-house-sydney-maroubra-2035-P1197258,Maroubra,Sydney,375,True,1,Flatshare,2,2,1,05-11-2022
P1259796,/share-house-sydney-epping-2121-P1259796,Epping,Sydney,350,False,1,Flatshare,2,2,2,05-11-2022
P622842,/share-house-sydney-kogarah-2217-P622842,Kogarah,Sydney,350,True,1,Share House,3,2,3,05-11-2022
P976131,/share-house-sydney-haymarket-2000-P976131,Haymarket,Sydney,400,True,1,Flatshare,3,2,4,05-11-2022
P1126692,/share-house-sydney-campbelltown-2560-P1126692,Campbelltown,Sydney,280,True,1,Share House,4,2,2,05-11-2022
P1259835,/share-house-sydney-annandale-2038-P1259835,Annandale,Sydney,285,False,1,Flatshare,3,2,3,05-11-2022
P1201490,/student-accommodation-sydney-newtown-2042-P1201490,Newtown,Sydney,400,True,1,Student Accommodation,4,2,4,05-11-2022
P957267,/share-house-sydney-burwood-2134-P957267,Burwood,Sydney,320,False,1,Share House,4,2,5,05-11-2022
P997585,/share-house-sydney-coogee-2034-P997585,Coogee,Sydney,390,True,1,Flatshare,2,1,2,05-11-2022
P1259564,/share-house-sydney-rhodes-2138-P1259564,Rhodes,Sydney,370,False,1,Flatshare,3,1,3,05-11-2022
P1258032,/share-house-sydney-wolli-creek-2205-P1258032,Wolli Creek,Sydney,300,False,1,Flatshare,3,2,3,05-11-2022
P954560,/student-accommodation-sydney-drummoyne-2047-P954560,Drummoyne,Sydney,245,True,1,Student Accommodation,2,1,1,05-11-2022
P1257776,/share-house-sydney-2000-P1257776,Sydney,Sydney,560,False,1,Flatshare,2,2,2,05-11-2022
P484277,/share-house-sydney-penrith-2750-P484277,Penrith,Sydney,260,True,1,Share House,3,2,1,05-11-2022
P844219,/granny-flat-sydney-marayong-2148-P844219,Marayong,Sydney,300,True,1,Granny Flat for rent,1,1,0,05-11-2022
P823965,/student-accommodation-sydney-coogee-2034-P823965,Coogee,Sydney,325,True,2,Student Accommodation,6,4,7,05-11-2022
P823965,/student-accommodation-sydney-coogee-2034-P823965,Coogee,Sydney,325,True,2,Student Accommodation,6,4,7,05-11-2022
P1255102,/share-house-sydney-lane-cove-north-2066-P1255102,Lane Cove North,Sydney,250,False,1,Flatshare,2,2,2,05-11-2022
P1259780,/share-house-sydney-stanhope-gardens-2768-P1259780,Stanhope Gardens,Sydney,220,False,1,Share House,3,1,1,05-11-2022
P1067047,/share-house-sydney-camperdown-2050-P1067047,Camperdown,Sydney,330,False,1,Flatshare,2,1,2,05-11-2022
P1008464,/share-house-sydney-seven-hills-2147-P1008464,Seven Hills,Sydney,200,True,1,Share House,4,1,4,05-11-2022
P1256686,/share-house-sydney-gladesville-2111-P1256686,Gladesville,Sydney,300,True,1,Flatshare,2,1,1,05-11-2022
P1259563,/share-house-sydney-pyrmont-2009-P1259563,Pyrmont,Sydney,430,True,1,Flatshare,2,2,2,05-11-2022
P1259616,/share-house-sydney-arncliffe-2205-P1259616,Arncliffe,Sydney,380,False,1,Flatshare,3,2,2,05-11-2022
P1259758,/share-house-sydney-lidcombe-2141-P1259758,Lidcombe,Sydney,300,True,1,Flatshare,2,2,1,05-11-2022
P1119517,/share-house-sydney-penrith-2750-P1119517,Penrith,Sydney,280,False,1,Share House,2,2,1,05-11-2022
P1259674,/share-house-sydney-artarmon-2064-P1259674,Artarmon,Sydney,330,True,1,Flatshare,2,1,1,05-11-2022
P1257493,/whole-property-sydney-kensington-2033-P1257493,Kensington,Sydney,770,False,3,Whole Property for rent,3,1,0,05-11-2022
P886837,/share-house-sydney-stanhope-gardens-2768-P886837,Stanhope Gardens,Sydney,200,True,1,Share House,4,2,3,05-11-2022
P1155765,/share-house-sydney-liverpool-2170-P1155765,Liverpool,Sydney,200,True,1,Share House,3,1,2,05-11-2022
P1065926,/share-house-sydney-epping-2121-P1065926,Epping,Sydney,190,True,1,Share House,4,2,3,05-11-2022
P1022008,/share-house-sydney-ultimo-2007-P1022008,Ultimo,Sydney,370,True,1,Share House,6,3,7,05-11-2022
P1042196,/share-house-sydney-redfern-2016-P1042196,Redfern,Sydney,360,True,1,Share House,6,3,7,05-11-2022
P1202963,/share-house-sydney-miranda-2228-P1202963,Miranda,Sydney,250,True,1,Flatshare,2,1,2,05-11-2022
P1259700,/share-house-sydney-rockdale-2216-P1259700,Rockdale,Sydney,280,True,1,Flatshare,2,2,3,05-11-2022
P1257082,/share-house-sydney-kensington-2033-P1257082,Kensington,Sydney,410,False,1,Flatshare,2,2,2,05-11-2022
P1185559,/share-house-sydney-redfern-2016-P1185559,Redfern,Sydney,400,True,1,Share House,2,2,2,05-11-2022
P1184388,/share-house-sydney-schofields-2762-P1184388,Schofields,Sydney,250,True,1,Share House,2,2,1,05-11-2022
P1244580,/granny-flat-sydney-carlingford-2118-P1244580,Carlingford,Sydney,480,False,2,Granny Flat for rent,2,2,0,05-11-2022
P1147689,/share-house-sydney-north-bondi-2026-P1147689,North Bondi,Sydney,400,False,1,Flatshare,2,1,1,05-11-2022
P1234557,/share-house-sydney-petersham-2049-P1234557,Petersham,Sydney,430,False,1,Flatshare,2,2,2,05-11-2022
P1247470,/share-house-sydney-west-pennant-hills-2125-P1247470,West Pennant Hills,Sydney,230,False,1,Share House,4,2,2,05-11-2022
P1141990,/share-house-sydney-epping-2121-P1141990,Epping,Sydney,230,True,1,Share House,5,2,5,05-11-2022
P854013,/share-house-sydney-bondi-2026-P854013,Bondi,Sydney,530,False,1,Share House,2,1,1,05-11-2022
P542930,/share-house-sydney-hornsby-2077-P542930,Hornsby,Sydney,275,False,1,Share House,2,2,2,05-11-2022
P1258011,/share-house-sydney-erskineville-2043-P1258011,Erskineville,Sydney,375,True,1,Flatshare,2,2,2,05-11-2022
P763789,/share-house-sydney-parramatta-2150-P763789,Parramatta,Sydney,400,False,1,Flatshare,2,2,2,05-11-2022
P1259675,/share-house-sydney-bondi-beach-2026-P1259675,Bondi Beach,Sydney,300,False,1,Flatshare,2,1,2,05-11-2022
P1203845,/share-house-sydney-camperdown-2050-P1203845,Camperdown,Sydney,290,True,1,Share House,5,4,4,05-11-2022
P853303,/share-house-sydney-roseville-2069-P853303,Roseville,Sydney,350,True,1,Share House,4,2,4,05-11-2022
