flatmates_id,url,suburb,city,price,price_includes_bills,rooms_available,house_type,bedroom_count,bathroom_count,people_count,date
P1291158,/share-house-sydney-vaucluse-2030-P1291158,Vaucluse,Sydney,725,True,2,Flatshare,2,1,2,14-01-2023
P1213957,/share-house-sydney-kingsford-2032-P1213957,Kingsford,Sydney,480,False,1,Share House,5,2,5,14-01-2023
P1031400,/share-house-sydney-narrabeen-2101-P1031400,Narrabeen,Sydney,330,False,1,Flatshare,2,1,1,14-01-2023
P1173357,/student-accommodation-sydney-kingsford-2032-P1173357,Kingsford,Sydney,360,False,1,Student Accommodation,5,3,5,14-01-2023
P1291162,/student-accommodation-sydney-campbelltown-2560-P1291162,Campbelltown,Sydney,250,True,1,Student Accommodation,3,1,3,14-01-2023
P798916,/student-accommodation-sydney-sutherland-2232-P798916,Sutherland,Sydney,190,True,1,Student Accommodation,1,1,1,14-01-2023
P1286054,/share-house-sydney-leichhardt-2040-P1286054,Leichhardt,Sydney,330,False,1,Share House,4,1,4,14-01-2023
P1279821,/studio-sydney-padstow-2211-P1279821,Padstow,Sydney,400,False,1,Studio for rent,1,1,0,14-01-2023
P1125108,/share-house-sydney-ultimo-2007-P1125108,Ultimo,Sydney,345,True,2,Share House,3,1,4,14-01-2023
P437920,/studio-sydney-marsfield-2122-P437920,Marsfield,Sydney,550,True,1,Studio for rent,1,1,0,14-01-2023
P1173210,/share-house-sydney-liverpool-2170-P1173210,Liverpool,Sydney,230,False,1,Flatshare,3,2,3,14-01-2023
P1288624,/share-house-sydney-hurstville-2220-P1288624,Hurstville,Sydney,250,True,1,Share House,5,4,5,14-01-2023
P1290008,/share-house-sydney-burwood-2134-P1290008,Burwood,Sydney,300,True,9,Share House,6,4,7,14-01-2023
P228134,/share-house-sydney-homebush-west-2140-P228134,Homebush West,Sydney,245,False,1,Flatshare,4,2,4,14-01-2023
P998022,/share-house-sydney-matraville-2036-P998022,Matraville,Sydney,345,True,2,Share House,3,3,3,14-01-2023
P1162385,/share-house-sydney-bondi-2026-P1162385,Bondi,Sydney,570,False,1,Flatshare,2,2,2,14-01-2023
P1291142,/share-house-sydney-stanhope-gardens-2768-P1291142,Stanhope Gardens,Sydney,250,False,1,Share House,4,3,3,14-01-2023
P1268796,/share-house-sydney-mosman-2088-P1268796,Mosman,Sydney,275,True,1,Share House,6,3,7,14-01-2023
P1261400,/share-house-sydney-mosman-2088-P1261400,Mosman,Sydney,450,True,1,Share House,6,3,7,14-01-2023
P1291026,/share-house-sydney-rhodes-2138-P1291026,Rhodes,Sydney,380,False,1,Flatshare,2,2,1,14-01-2023
P922593,/share-house-sydney-woolloomooloo-2011-P922593,Woolloomooloo,Sydney,315,False,1,Share House,5,2,5,14-01-2023
P626684,/share-house-sydney-north-ryde-2113-P626684,North Ryde,Sydney,225,True,1,Share House,5,2,4,14-01-2023
P1287974,/share-house-sydney-cremorne-2090-P1287974,Cremorne,Sydney,300,False,1,Flatshare,2,1,1,14-01-2023
P1290997,/share-house-sydney-leichhardt-2040-P1290997,Leichhardt,Sydney,330,False,1,Share House,3,1,3,14-01-2023
P282704,/share-house-sydney-waverley-2024-P282704,Waverley,Sydney,250,True,1,Flatshare,3,1,3,14-01-2023
P1262791,/share-house-sydney-chippendale-2008-P1262791,Chippendale,Sydney,435,False,1,Share House,4,2,4,14-01-2023
P1156926,/share-house-sydney-darlington-2008-P1156926,Darlington,Sydney,432,False,2,Share House,3,3,3,14-01-2023
P1291128,/whole-property-sydney-doonside-2767-P1291128,Doonside,Sydney,450,False,2,Whole Property for rent,2,1,0,14-01-2023
P1291106,/share-house-sydney-jamisontown-2750-P1291106,Jamisontown,Sydney,200,True,1,Flatshare,2,1,1,14-01-2023
P554528,/share-house-sydney-south-penrith-2750-P554528,South Penrith,Sydney,175,True,1,Share House,3,1,2,14-01-2023
P335244,/share-house-sydney-parramatta-2150-P335244,Parramatta,Sydney,300,True,1,Flatshare,5,2,5,14-01-2023
P1281897,/share-house-sydney-asquith-2077-P1281897,Asquith,Sydney,280,True,2,Flatshare,2,1,2,14-01-2023
P1291018,/share-house-sydney-paddington-2021-P1291018,Paddington,Sydney,235,False,1,Share House,3,1,3,14-01-2023
P1119517,/share-house-sydney-penrith-2750-P1119517,Penrith,Sydney,290,False,1,Share House,2,2,1,14-01-2023
P1291139,/share-house-sydney-turrella-2205-P1291139,Turrella,Sydney,250,False,1,Flatshare,2,2,2,14-01-2023
P1289725,/share-house-sydney-kirribilli-2061-P1289725,Kirribilli,Sydney,400,False,2,Flatshare,2,1,3,14-01-2023
P1291075,/share-house-sydney-sydney-olympic-park-2127-P1291075,Sydney Olympic Park,Sydney,330,False,1,Flatshare,3,3,1,14-01-2023
P1291129,/share-house-sydney-bondi-2026-P1291129,Bondi,Sydney,350,True,1,Flatshare,2,1,2,14-01-2023
P1158862,/share-house-sydney-kingswood-2747-P1158862,Kingswood,Sydney,240,True,1,Share House,4,3,3,14-01-2023
P763618,/share-house-sydney-chippendale-2008-P763618,Chippendale,Sydney,415,False,1,Share House,4,2,4,14-01-2023
P1231001,/share-house-sydney-glebe-2037-P1231001,Glebe,Sydney,375,True,1,Share House,2,1,1,14-01-2023
P536693,/share-house-sydney-coogee-2034-P536693,Coogee,Sydney,350,False,1,Flatshare,3,1,2,14-01-2023
P752642,/share-house-sydney-ultimo-2007-P752642,Ultimo,Sydney,285,True,2,Flatshare,3,2,5,14-01-2023
P1291107,/share-house-sydney-north-sydney-2060-P1291107,North Sydney,Sydney,250,False,1,Flatshare,2,2,2,14-01-2023
P1085044,/share-house-sydney-manly-2095-P1085044,Manly,Sydney,400,False,1,Flatshare,2,1,1,14-01-2023
P1288912,/share-house-sydney-rhodes-2138-P1288912,Rhodes,Sydney,450,True,1,Flatshare,2,2,2,14-01-2023
P1291084,/share-house-sydney-kensington-2033-P1291084,Kensington,Sydney,450,True,1,Flatshare,2,1,2,14-01-2023
P1286251,/share-house-sydney-arncliffe-2205-P1286251,Arncliffe,Sydney,400,True,1,Flatshare,2,2,1,14-01-2023
P1291070,/share-house-sydney-carlingford-2118-P1291070,Carlingford,Sydney,230,False,1,Flatshare,3,2,3,14-01-2023
P1213742,/share-house-sydney-sydney-olympic-park-2127-P1213742,Sydney Olympic Park,Sydney,450,True,1,Flatshare,3,2,3,14-01-2023
P1062873,/share-house-sydney-sydney-olympic-park-2127-P1062873,Sydney Olympic Park,Sydney,425,True,2,Flatshare,3,2,3,14-01-2023
P1290272,/share-house-sydney-pyrmont-2009-P1290272,Pyrmont,Sydney,250,True,1,Flatshare,3,2,5,14-01-2023
P193070,/share-house-sydney-birrong-2143-P193070,Birrong,Sydney,280,True,2,Share House,3,2,5,14-01-2023
P1289399,/share-house-sydney-dulwich-hill-2203-P1289399,Dulwich Hill,Sydney,250,True,1,Share House,6,2,6,14-01-2023
P1291062,/1-bed-sydney-coogee-2034-P1291062,Coogee,Sydney,740,True,1,Bed for rent,1,1,0,14-01-2023
P1289198,/share-house-sydney-zetland-2017-P1289198,Zetland,Sydney,400,False,1,Flatshare,2,2,2,14-01-2023
P1289876,/share-house-sydney-zetland-2017-P1289876,Zetland,Sydney,490,False,1,Flatshare,2,2,2,14-01-2023
